S4_T,S4_H,S4_R,S4_P,S4_V,S7_T,S7_H,S7_R,S7_P,S7_V,S8_T,S8_H,S8_R,S8_P,S8_V,S9_T,S9_H,S9_R,S9_P,S9_V
-0.917715762,1.069075768,-0.291209857,3.650704699,-0.821684677,-0.848451614,1.131023767,-0.248781912,3.650704699,0,0.10961446,-0.018874968,0.749603077,3.227868535,-0.52466775,-0.143319066,-0.429110999,-0.129835059,3.650704699,-0.662358791
-0.551405664,0.62828521,-0.047791722,3.104075119,-0.748038163,-0.428646531,0.630463636,0.213982731,3.104075119,0,0.51054328,-0.429165331,1.097038548,2.971106265,-0.206722162,0.128232849,-0.555191613,-0.164440584,3.104075119,-1.29554354
0.022390593,0.124866709,0.930994496,2.401265658,-0.698589789,-0.099548163,0.430294613,0.374180747,2.401265658,0,0.552159617,-0.340834199,0.932086071,2.457581725,-0.06903523,0.088917252,0.037672602,-0.034250212,2.401265658,-1.451678687
0.399746716,-0.216114306,0.968667081,1.815591107,-0.468707456,0.282926358,-0.102182503,0.783894946,1.815591107,0,0.509428556,-0.19752081,1.183781223,1.944057186,0.620166485,0.536932196,-0.489743826,0.589467417,1.815591107,-0.991917406
0.664851334,-0.398908869,1.27421817,1.308006497,0.337195824,0.739734541,-0.518960548,1.52023751,1.308006497,0,0.783650493,-0.274570353,1.758223144,1.430532646,0.389281993,1.143123846,-0.915332771,1.241529387,1.308006497,-0.388446958
0.805762798,-0.486144924,1.240108684,0.761376916,1.031577241,0.745956301,-0.314114036,0.941239461,0.761376916,0,0.690756883,-0.258143861,0.602397139,0.880327782,-0.003068232,0.701051957,-0.122380228,0.061987641,0.761376916,-0.033496122
0.754712246,-0.519554478,0.500696177,0.370927215,1.023160497,0.781977018,-0.333099139,1.181339487,0.370927215,0,0.897352271,-0.352177776,1.659131208,0.403483567,0.15878103,0.204578253,0.64730001,-0.074317948,0.370927215,-0.270130012
0.700377741,-0.564100549,0.145629964,0.136657395,0.900065609,0.756435056,-0.613542131,0.298318213,0.136657395,0,0.696702074,-0.249093794,0.561369313,0.146721297,0.44335959,0.076116825,0.669769822,-0.406041617,0.136657395,0.00432208
0.166884551,-0.098342637,-0.755556285,-0.058567455,0.805377234,0.3019191,-0.31748458,-0.549131802,-0.058567455,0,0.40427299,-0.149791005,-0.349173467,-0.073360649,0.431470189,-0.072002402,0.690010487,-0.73853353,-0.058567455,-0.042140282
-0.329589525,0.453274235,-1.103350933,-0.136657395,0.439774897,-0.164712915,0.315420981,-0.841128138,-0.136657395,0,-0.054249868,0.068526363,-0.910297301,-0.183401621,0.197517464,-0.371440962,0.786220516,-0.959438085,-0.136657395,0.202597509
-1.470614132,2.10285596,-1.230908587,-0.253792305,-1.043676311,-1.34913958,1.939954253,-1.016497069,-0.253792305,0,-1.518996308,1.499862633,-1.137379031,-0.220081946,-1.510337426,-0.902658682,1.098301243,-1.013848925,-0.253792305,-1.215585056
-1.236856344,1.819712989,-0.862685074,-0.136657395,-0.994753984,-1.189666042,1.885750407,-0.821420275,-0.136657395,0,-1.113608595,1.334357985,-0.732972652,-0.110040973,-0.908196807,-0.588591062,1.091257135,-0.444545978,-0.136657395,-0.485153502
-0.790537195,1.208880978,-0.36649365,-0.058567455,-0.641250718,-0.794748,1.408921655,-0.288257334,-0.058567455,0,0.197306027,0.02457775,0.819829883,-0.036680324,-0.806178078,0.269037546,0.144136713,0.331445181,-0.058567455,-0.763927675
-0.41765919,0.771622971,0.026794311,-0.019522485,-0.415050711,-0.278669365,0.732611746,0.186593896,-0.019522485,0,0.922247759,-0.518860173,1.501690407,-0.036680324,-0.650465281,0.822198855,-0.392196307,0.941576425,-0.019522485,-0.460301541
-0.452588515,0.969805088,-0.111514017,-0.058567455,-0.238299077,0.136551263,0.29843069,0.673997347,-0.058567455,0,1.433905762,-0.755959529,1.9308084,-0.036680324,0.338272628,0.62287792,-0.337448431,0.204519844,-0.058567455,-0.747179614
-0.201216794,0.656366,0.092151174,-0.058567455,-0.521838156,0.069749206,0.227442912,0.566989068,-0.058567455,0,1.105805532,-0.698187869,0.750794471,-0.036680324,1.030542576,0.662193518,-0.311857812,0.407151729,-0.058567455,0.118316945
-0.059111165,0.450041052,-0.074015872,-0.058567455,-0.077854886,0.407361562,-0.15858752,0.497852359,-0.058567455,0,0.969437712,-0.608988922,0.86917783,0,1.878525321,0.328925258,-0.106062864,-0.437478138,-0.058567455,0.278774173
0.124491696,0.315804102,0.186003139,-0.097612425,0.205684192,0.442399896,-0.154804257,0.597318958,-0.097612425,0,1.11323702,-0.649404289,0.842155435,-0.036680324,1.51302213,0.589962537,-0.607888673,0.138024534,-0.097612425,0.143709167
0.15942102,0.25066146,0.194392412,-0.136657395,0.908482354,0.502980193,0.093584177,0.615586141,-0.136657395,0,0.780677897,-0.498838449,0.256994238,-0.110040973,1.462012765,0.564361683,-0.161078238,0.034204118,-0.136657395,0.130742926
0.206590536,0.358254592,0.495117326,-0.253792305,0.147819074,0.178466279,0.318310019,-0.297621752,-0.253792305,0,0.653971013,-0.575206138,0.025618252,-0.220081946,1.878525321,0.272237653,0.202986221,-0.406187583,-0.253792305,-0.506223643
0.273762314,0.077746066,-0.382306315,-0.331882245,0.164652563,0.032746106,0.186652455,-0.732424473,-0.331882245,0,0.284254446,-0.408275793,-0.424489884,-0.293442594,2.010459316,0.036801228,0.562414052,-0.673812862,-0.331882245,-0.143709167
-0.385416737,0.57577593,-1.08120028,-0.370927215,-0.094688375,-0.085467337,0.324844746,-0.846743605,-0.370927215,0,-0.117045948,-0.056438945,-0.831845292,-0.330122918,-0.533488918,-0.296009874,0.742172551,-1.021066572,-0.370927215,-0.126420846
-1.696609848,1.88563399,-1.189414474,-0.331882245,-0.702798161,-1.75912083,1.957357264,-1.00446222,-0.331882245,0,-1.788759351,1.414444878,-1.074166395,-0.366803243,-1.222690633,-1.017405367,0.356529939,-1.045842423,-0.331882245,-1.206940896
-1.581372931,1.771574493,-0.996894062,-0.370927215,-0.846408863,-1.29379866,1.597053022,-0.363323912,-0.370927215,0,-1.31240092,1.219186585,-0.090670348,-0.366803243,-0.617481782,-0.592705485,0.056843275,-0.791069856,-0.370927215,-0.835782259
-0.979513798,1.126195327,0.295541784,-0.409972185,-0.620734903,-0.184033117,0.278688934,0.620290239,-0.409972185,0,0,0.112846896,0.882911596,-0.366803243,-0.383529057,-0.366869381,0.007802018,-0.43874574,-0.409972185,-0.417620999
-0.411389824,0.482791994,1.035613287,-0.409972185,-0.682282347,0.352348104,-0.191673877,1.357333244,-0.409972185,0,0.801114491,-0.794267347,1.148137584,-0.366803243,0.641260583,0.434071622,-0.996652092,0.396903362,-0.409972185,-0.599148368
0.224204469,-0.025655902,1.188923457,-0.409972185,-0.480806527,0.819962502,-0.676069156,1.4816456,-0.409972185,0,1.30571258,-1.034961935,1.778800881,-0.366803243,0.862940378,0.687794372,-0.952514961,0.179248476,-0.409972185,-0.730431554
0.655596556,-0.325503649,0.821400935,-0.370927215,-0.221991635,0.727945943,-0.776566387,0.590414043,-0.370927215,0,1.270413008,-1.029941007,1.179755357,-0.366803243,0.767058114,0.699680482,-0.749394991,-0.115353671,-0.370927215,-0.856852399
0.787253241,-0.760725948,-0.107647263,-0.370927215,0.365602337,0.547514897,-0.459872854,-0.271116428,-0.370927215,0,1.653506255,-1.135380486,2.340278205,-0.366803243,1.615040859,0.511331342,-0.09215298,0.223449362,-0.370927215,0.22366765
1.086391561,-1.005070728,0.595782143,-0.370927215,1.282501435,0.607440272,-0.557205901,0.041248412,-0.370927215,0,1.512679543,-1.019403258,1.9032034,-0.366803243,1.52491153,0.508588394,-0.159473251,0.179851547,-0.370927215,0.561330166
1.012950416,-0.982079207,0.35325559,-0.331882245,1.446627952,0.771825725,-0.858491235,0.236173975,-0.331882245,0,1.52085418,-0.956486697,1.443603386,-0.366803243,1.045500209,0.534189248,-0.102407061,0.297350538,-0.331882245,0.890348521
0.843976076,-0.901249643,0.121615387,-0.331882245,1.759099589,0.513786408,-0.628675185,-0.033336613,-0.331882245,0,1.12995787,-0.776105226,0.805853911,-0.366803243,0.449496055,0.174862976,0.194872122,-0.217142083,-0.331882245,0.751501695
0.725156664,-0.89849545,-0.086294512,-0.292837275,1.652312144,0.522300395,-0.705441037,-0.078913034,-0.292837275,0,0.033813274,-0.296699626,-0.510299736,-0.366803243,1.078483708,0.16663413,0.121934398,-0.306926692,-0.292837275,1.173444774
0.226592799,-0.557753931,-1.073563684,-0.292837275,1.130473989,0.268518072,-0.496742474,-0.540798147,-0.292837275,0,-0.2151416,-0.269115518,-0.807402069,-0.366803243,0.272689159,-0.258522909,0.138251762,-0.891310258,-0.292837275,0.705039332
-1.626154117,1.729782615,-1.118704886,-0.331882245,-1.126265616,-2.060712469,1.767643805,-1.014642493,-0.331882245,0,-1.312029345,0.55698203,-1.143722224,-0.293442594,-0.572225353,-1.087807715,0.700977895,-1.06088847,-0.331882245,-1.574317713
-1.234766555,1.31713272,-0.771688757,-0.331882245,-1.064192126,-1.625844178,1.60723344,-0.579326381,-0.331882245,0,-0.717510242,0.046211129,-0.629972681,-0.293442594,-0.25197859,-0.425385618,-0.043646719,-0.558372764,-0.331882245,-1.320935761
-0.952645086,0.977828171,-0.373280659,-0.253792305,-0.825893049,-0.607112811,0.625579787,0.608808578,-0.253792305,0,-0.341848484,-0.209050347,-0.155958104,-0.220081946,0.003068232,0.450072156,-1.164373191,0.331836985,-0.253792305,-1.09294603
-0.244505273,0.272096263,0.93887014,-0.175702365,-0.620734903,0.17551913,0.030919579,1.627289567,-0.175702365,0,0.300232147,-0.437161623,1.148438705,-0.183401621,0.656218216,0.824484646,-0.94859166,1.3939412,-0.175702365,-0.135065006
0.058215541,0.068525508,0.53016685,-0.175702365,-0.439774897,0.3389222,-0.084504345,0.905381659,-0.175702365,0,1.132187317,-0.896731461,1.768788586,-0.146721297,0.620166485,0.930545326,-0.905881184,0.758504017,-0.175702365,-0.029714301
0.189275144,-0.02290171,0.500137322,-0.136657395,-0.045240001,0.672605023,-0.379048592,1.551876748,-0.136657395,0,1.185694036,-0.912290137,1.0982594,-0.146721297,0.997559077,0.578990742,-0.384171375,0.180846422,-0.136657395,-0.016748061
0.502444901,-0.229885269,0.403058217,-0.097612425,-0.024724187,0.612024727,-0.328834369,0.794723923,-0.097612425,0,1.461773845,-1.037503392,1.949599046,-0.073360649,0.785083979,1.100608142,-0.929331821,1.283191228,-0.097612425,-0.721787393
0.591708731,-0.276407173,0.638300284,0.058567455,0.554979087,0.961753142,-0.734125051,1.07034745,0.058567455,0,1.444309846,-1.067071077,1.486087723,0.036680324,0.020710569,1.28941444,-1.338425071,0.623496759,0.058567455,-0.603470448
0.817704447,-0.449741684,1.049939982,0.175702365,0.776970722,1.036086803,-0.761364547,0.699714675,0.175702365,0,1.611889918,-1.250985793,1.593139744,0.110040973,0.032983499,1.763944555,-1.663969852,1.205663943,0.175702365,0.058888343
0.624548267,-0.293351445,0.156277266,0.331882245,0.805377234,0.873011194,-0.710943965,0.262277341,0.331882245,0,0.922247759,-0.209794189,0.575728234,0.220081946,-1.58205736,1.397760911,-1.4346351,0.150769692,0.331882245,0.565652246
0.479755767,-0.234435674,-0.603483347,0.566152066,1.364564694,0.762329355,-0.523706824,0.267924646,0.566152066,0,-0.143056159,1.27993361,-0.298568664,0.403483567,-1.240716499,0.642535719,-0.12407438,-0.221256027,0.566152066,0.705039332
-0.002686871,0.06631018,-1.142658086,0.839466856,0.850617236,0.160783382,-0.021427028,-0.73515858,0.839466856,0,-0.379005928,0.786085094,-1.028670841,0.696926161,-0.52466775,-0.256237119,0.690991312,-1.050532549,0.839466856,0.620218509
-1.819310297,1.976881587,-1.186613742,0.409972185,-0.825893049,-1.644509458,2.027244456,-0.969921724,0.409972185,0,-1.108034978,0.566837925,-1.174845765,0.953688431,-0.194832761,-1.207583139,0.845961684,-1.030754122,0.409972185,-0.814712118
-1.662576147,1.85946916,-0.96926793,0.097612425,-0.79696049,-1.145458798,1.521525329,-0.353195376,0.097612425,0,-0.870227337,0.469518712,-0.913894396,0.403483567,0.194832761,-0.48527333,0.52202189,0.035713716,0.097612425,-0.042140282
-1.265217761,1.501364253,-0.136759365,-0.019522485,-0.571286529,-0.733512781,1.075788123,-0.033658975,-0.019522485,0,-0.594519103,0.487866793,-0.635877284,0.183401621,-0.782015747,-0.152919387,0.11248281,-0.035898095,-0.019522485,-0.489475583
-0.755906411,0.951663342,0.375125201,0.136657395,-0.381909779,-0.436505597,0.803186804,0.548403503,0.136657395,0,0.028611232,0.152456436,0.248300987,0.366803243,-0.407691387,0.346297266,-0.348148342,0.310748703,0.136657395,-0.232311811
-0.420943144,0.747733344,1.150207463,0.331882245,-0.641250718,-0.212849691,0.65309443,0.673022302,0.331882245,0,0.609382081,-0.269363465,1.361397175,0.586885188,0.332519692,0.626078027,-0.474674785,0.87985959,0.331882245,-0.177205288
0.309587263,0.13510512,1.420528126,0.605197036,-0.492905597,0.345471421,0.239274209,1.912018827,0.605197036,0,0.775104281,-0.600620709,0.78700435,0.917008106,0.605208852,1.069521391,-0.626435184,1.582694768,0.605197036,0.190171529
0.599172262,-0.199708898,1.58353587,0.683286976,0.936888866,0.752505523,-0.254544835,1.396016689,0.683286976,0,0.881746145,-0.570619117,0.635798731,0.990368755,-0.479411321,0.687337214,0.085198038,1.475601635,0.683286976,1.050805748
1.0186227,-0.745518016,1.00741861,0.605197036,-0.263023264,0.657869276,-0.381800056,0.897581293,0.605197036,0,0.522433662,-0.124810341,0.502630953,0.770286809,-0.326766756,0.781511783,-0.454612453,0.996025678,0.605197036,-0.172883208
0.8159132,-0.577272774,0.23775691,0.409972185,1.130473989,0.943087861,-0.865301109,0.637630133,0.409972185,0,0.828239425,-0.312568236,0.768122058,0.440163891,-0.257731526,0.774197254,-0.398348756,0.486484386,0.409972185,-0.244737791
0.026868711,0.323348194,-0.586775869,0.136657395,1.627587958,0.480385379,-0.248904333,-0.06858551,0.136657395,0,0.629075526,-0.200372201,-0.198406438,0.073360649,-0.829956879,0.49990239,-0.168300678,-0.410873868,0.136657395,0.046462362
-0.871143329,1.508189861,-0.958190989,-0.019522485,-0.907956307,-0.31730977,0.966830139,-0.416382317,-0.019522485,0,-0.589317061,0.582024681,-0.807503534,-0.073360649,0.018025866,-0.349497373,0.756974094,-0.892781444,-0.019522485,-0.299844314
-0.827257767,1.289171678,-1.124296658,-0.019522485,-0.936888866,-0.676862017,1.111419585,-0.79530099,-0.019522485,0,-0.897723846,0.801209864,-1.140416432,-0.110040973,-1.950628783,-0.49990239,0.7522483,-0.998852814,-0.019522485,-1.219907136
-1.730942091,1.478911596,-1.167318737,-0.449017156,-0.982128868,-1.950685552,1.698857199,-1.003526972,-0.449017156,0,-1.866418409,1.146290156,-1.087396109,-0.403483567,-0.024162331,-1.709085582,0.810206149,-0.951210198,-0.449017156,-1.447896867
-1.283130236,1.197924081,-0.780210476,-0.409972185,-1.150463757,-1.500426591,1.455077468,-0.662300779,-0.409972185,0,-1.477751545,0.978863917,-0.761359913,-0.366803243,-0.237020957,-0.716138174,0.347791678,-0.547317742,-0.409972185,-1.755845081
-0.787551783,0.865205645,0.213138254,-0.409972185,-1.249360504,-0.46204756,0.467370594,0.702580115,-0.409972185,0,-1.063446046,0.905781528,-0.337914136,-0.366803243,-0.254663294,0.630649608,-0.686087186,0.989902778,-0.409972185,-0.510545724
-0.163003515,0.254433507,1.266772165,-0.409972185,-0.707006534,0.153251777,0.007738493,1.630310219,-0.409972185,0,-0.094751482,0.190764253,0.268469591,-0.330122918,-0.692269948,1.043463379,-1.352780784,1.251197731,-0.409972185,-0.109672785
0.191066392,-0.081218744,1.134889044,-0.370927215,-0.386118152,0.523282779,-0.194631701,1.283070581,-0.370927215,0,1.155224932,-0.732776481,1.322120437,-0.293442594,-0.755168713,1.365302686,-0.794423781,1.884430055,-0.370927215,0.283096253
0.347800541,-0.108820543,0.694906073,-0.331882245,-0.01209907,0.910341755,-0.406975954,1.846897715,-0.331882245,0,1.048583068,-0.777964829,0.288497454,-0.25676227,-0.179875128,1.116151518,-0.735841771,0.677077897,-0.331882245,0.354410576
0.511998221,-0.216653169,0.178938318,-0.292837275,1.076817243,1.024625666,-0.417775451,1.741342054,-0.292837275,0,1.096887745,-0.771394232,0.641955359,-0.25676227,-0.006136465,0.907230263,-0.492686301,0.233063928,-0.292837275,0.540260025
0.9607057,-0.559849512,0.954766795,-0.253792305,0.85903398,0.82258219,-0.351671523,0.658034456,-0.253792305,0,1.212447396,-0.811437679,0.62689273,-0.220081946,-0.186011593,1.845318698,-1.272798952,2.609079505,-0.253792305,0.160457227
1.06459805,-0.713485559,0.382648734,-0.175702365,0.493431643,1.087170729,-0.669878362,0.841780821,-0.175702365,0,1.479237843,-1.008121668,0.938635467,-0.183401621,-0.491684251,1.887834402,-1.275384764,1.685335931,-0.175702365,0.232311811
0.98249921,-0.816049295,0.073812359,-0.058567455,1.660202842,1.050167629,-0.797477515,0.305350481,-0.058567455,0,1.632326512,-1.078600614,1.130561244,-0.110040973,0.251595061,1.473649157,-0.805123692,0.841017202,-0.058567455,1.122660332
0.796806561,-0.718155711,-0.315292272,0.019522485,1.088916313,0.850416381,-0.838199186,-0.058023178,0.019522485,0,1.294565347,-1.010725112,0.011927036,-0.073360649,0.251595061,1.33284446,-1.164105693,0.299605332,0.019522485,0.354410576
0.483636804,-0.551467187,-0.93877646,0.331882245,0.714897231,0.131639347,-0.288181485,-0.893545798,0.331882245,0,0.367858695,-0.402573011,-0.838862735,0.293442594,0.757853416,0.056001868,0.481808059,-1.01414854,0.331882245,0.265807932
-1.677503209,1.718167107,-1.216585123,0.917556796,-0.961613053,-1.574432791,1.566649343,-1.025399833,0.917556796,0,-1.521968904,1.517218926,-1.22590225,0.366803243,-1.486175096,-1.543594347,1.069589816,-1.051016542,0.917556796,-0.472727522
-1.598389782,1.8240239,-1.019303144,1.229916556,-0.694381417,-1.398913661,1.518498718,-0.808501915,1.229916556,0,-1.405666104,1.418536005,-1.048482682,0.806967134,-0.623234717,-1.287585808,1.034101779,-0.851211793,1.229916556,-1.211262976
-1.444043962,1.677812199,-0.839523315,1.229916556,-0.431358153,-1.211933394,1.307323838,-0.386816544,1.229916556,0,-1.337296407,0.768294894,-0.761209353,0.770286809,0.167602198,-0.703794905,0.425901026,-0.37710957,1.229916556,-2.494380535
-1.312984359,1.678770179,-0.669495975,1.347051467,-1.126265616,-0.972559357,1.089132724,-0.22368941,1.347051467,0,-0.337389591,-0.000836821,0.062574389,0.917008106,0,-0.765054092,0.767852336,-0.524109108,1.347051467,-1.228011037
-0.854126478,1.129308762,0.233185936,1.268961527,-0.990545612,-0.661471347,0.796996009,0.608016602,1.268961527,0,-0.047933103,0.187107034,0.167528377,0.953688431,-0.248910358,-0.156576652,-0.09696794,0.345573177,1.268961527,-2.219928442
-0.600664968,0.676543454,-0.049623342,1.190871586,-0.682282347,-0.079900499,0.114564092,0.46695734,1.190871586,0,0.343706356,0.213885315,0.933120359,0.917008106,0.221679795,0.231550581,-0.460497404,-0.219154881,1.190871586,-0.742857534
-0.215546773,0.369391109,0.323678314,1.151826616,-0.821684677,-0.048791698,0.118140996,0.337268304,1.151826616,0,0.571109913,-0.014101988,1.480877009,0.917008106,0.338272628,0.746767767,-0.858355747,1.348345953,1.151826616,-2.089185516
0.263313371,-0.051281868,0.803498219,1.425141407,-0.550770715,0.574366704,-0.300012782,1.182493623,1.425141407,0,0.81857849,-0.230683727,1.498600637,1.173770376,0.527352453,1.445762513,-1.444086688,0.816145321,1.425141407,-1.245299357
0.153450196,0.029966813,-0.090946246,1.815591107,0.246715822,0.521645473,-0.243538978,0.719494173,1.815591107,0,0.633534419,0.15753935,-0.175226617,1.613934267,-0.533488918,1.053978015,-0.899817901,0.626742588,1.815591107,0.958421284
0.183602861,-0.192464174,-0.535025328,2.127950868,0.661766532,0.065492213,0.131691957,-0.301768681,2.127950868,0,-0.42768218,1.267846191,-1.051232054,1.907376861,-1.806805387,0.741739028,-0.821262724,0.096427994,2.127950868,1.059449909
-0.252565886,0.258624669,-0.92719235,2.088905898,0.743829791,-0.124435204,-0.009114225,-0.734418342,2.088905898,0,-0.786623088,0.683373033,-1.020766398,2.090778483,0.197517464,-0.080688406,0.314889453,-0.544060389,2.088905898,1.148052553
-0.865769587,1.031654673,-1.209914407,2.362220688,-0.332987452,-0.855983219,1.082185277,-0.987830726,2.362220688,0,-1.300138963,0.858051722,-1.162005545,2.457581725,0.434154892,-0.80162674,0.72228855,-1.034253471,2.362220688,0.958421284
-2.45729292,1.705054755,-1.107195075,-0.370927215,-0.813793979,-2.608227367,1.5247583,-0.994413279,-0.370927215,0,-1.280817093,0.47453964,-1.058449154,-0.366803243,-1.063909604,-1.283928543,-0.185598866,-0.981901523,-0.370927215,-1.320935761
-1.617794962,1.205348426,-0.515378212,-0.409972185,-1.126265616,-1.661537434,1.033278,-0.428974335,-0.409972185,0,-0.274965085,-0.022346227,-0.190040493,-0.403483567,-0.293783258,-0.576704952,-0.078867258,-0.056971012,-0.409972185,-0.21124167
-1.290295225,1.071889834,0.123766814,-0.409972185,-1.204120502,-0.570437172,0.445014947,0.846059083,-0.409972185,0,0,0.03548742,0.661528267,-0.403483567,-0.302604426,-0.040458492,-0.213240302,0.393845753,-0.409972185,-0.050784442
-0.774714509,0.65492903,0.819236586,-0.370927215,-0.678073975,0.022594813,0.148957395,1.393815872,-0.370927215,0,0.384579545,-0.121153122,0.843435202,-0.366803243,-0.92315444,0.433614464,-0.381228899,0.972068007,-0.370927215,-0.025392221
-0.120312118,0.217491402,1.730162404,-0.292837275,-0.513421411,0.405069335,-0.061529619,2.100680219,-0.292837275,0,0.891035506,-0.656594753,0.941780879,-0.366803243,-0.060214062,0.546532517,-0.891079641,0.357162129,-0.292837275,0.097246804
0.556480865,-0.212402133,1.534850951,-0.214747335,-0.509739086,0.687995693,-0.382143989,1.292450918,-0.214747335,0,0.901068016,-0.680645616,0.63110516,-0.330122918,-0.530420686,0.885743832,-0.89348712,0.954832465,-0.214747335,0.118316945
0.542449427,-0.369929973,-0.077730799,-0.019522485,0.604427461,0.611697266,-0.291208096,0.238331015,-0.019522485,0,1.150394464,-0.801023903,0.656412471,-0.293442594,-0.098950497,1.07683592,-0.733255959,1.50234803,-0.019522485,0.472727522
0.677987149,-0.511950511,-0.109495035,0.175702365,0.928998168,0.743991535,-0.389916876,0.786923557,0.175702365,0,0.84198768,-0.179234716,0.146505503,-0.220081946,-1.363445797,0.87660067,-0.993174621,0.095682798,0.175702365,0.679647111
0.58902186,-0.429863598,-0.247574007,0.409972185,0.435566525,0.634947001,-0.431739132,0.305159452,0.409972185,0,0.243009683,1.04711134,0.576625053,-0.146721297,-0.758236946,1.069521391,-0.729600156,1.079963954,0.409972185,0.705039332
1.046088494,-0.889514388,0.624057579,0.644242006,0.752246535,0.58844753,-0.326358052,0.173261639,0.644242006,0,0.125220586,1.20474367,0.365198376,-0.110040973,-1.090756638,1.154095641,-0.989518818,0.836446154,0.644242006,0.578078227
1.003695638,-1.049676673,-0.171682905,0.761376916,0.867450725,0.913943827,-0.910975415,-0.09532962,0.761376916,0,-0.338504314,1.626253637,-0.397935537,-0.036680324,-1.207733,1.193868396,-1.563569024,0.364387459,0.761376916,0.468405442
0.580662705,-0.814133335,-0.927505696,0.839466856,0.711214906,0.633964618,-1.016150136,-0.50626959,0.839466856,0,-0.50719911,1.551993498,-0.835851519,0,-1.80987362,0.31383904,-0.602984547,-0.946281916,0.839466856,0.079958484
-1.436878972,1.794386393,-1.133726111,-0.370927215,-0.900065609,-1.735871095,1.541611018,-1.012469534,-0.370927215,0,-1.57770507,1.281669239,-1.134227073,-0.366803243,-1.495379793,-1.082778976,0.972488127,-0.985642868,-0.370927215,-1.561891732
-1.355675756,1.736129232,-1.022149101,-0.370927215,-0.661766532,-1.132687817,1.113689543,-0.64198401,-0.370927215,0,-1.134416763,1.066017302,-0.457852199,-0.366803243,-1.243401203,-0.45875816,0.320061077,-0.482547139,-0.370927215,-1.034057688
-0.912043478,1.284741021,-0.049539352,-0.292837275,-1.072608871,-0.931299263,1.213705268,-0.308657677,-0.292837275,0,-0.649140546,0.947994511,0.349333847,-0.330122918,-0.875213308,-0.547903991,0.671107311,-0.119102699,-0.292837275,-0.105350705
-0.324812866,0.536738244,0.270393347,-0.214747335,-0.953196309,-0.347436188,0.393975285,0.15744998,-0.214747335,0,-0.321040316,0.590330907,-0.325172108,-0.25676227,-2.178445043,0.636592664,-0.734504282,1.12132618,-0.214747335,-0.852530319
0.026271629,0.290417631,0.939141492,-0.097612425,-0.562869785,0.100203085,0.164159235,0.413492998,-0.097612425,0,0.419507542,0.006291656,0.12836947,-0.183401621,-1.18357067,0.553847046,-0.52683685,0.2904133,-0.097612425,-0.472727522
0.509908432,-0.183243616,1.458959849,-0.058567455,-0.415050711,0.546859975,-0.199377977,1.221013897,-0.058567455,0,1.054156685,-0.584628125,0.688596485,-0.110040973,-0.644328816,1.011005153,-0.746987511,0.466414027,-0.058567455,-1.236655197
0.756204953,-0.402022304,0.67990423,0.058567455,-0.550770715,1.137599733,-0.774090069,1.804389702,0.058567455,0,0.645053227,0.316349429,0.338211985,0,-1.444370428,0.608248861,-0.364198208,-0.655133024,0.058567455,-2.38902983
0.780685334,-0.314427005,0.180127094,0.097612425,0.714897231,1.298383115,-1.114446195,1.371131136,0.097612425,0,-0.183929347,1.420271634,-0.297184159,0,-0.632439415,-0.979004086,0.462013224,-0.775478356,0.097612425,-0.87792254
0.534985896,-0.335263071,-0.136814282,0.136657395,1.455044696,0.769206037,-0.301113367,0.155221304,0.136657395,0,-0.256757938,1.499366739,-0.316933812,0,-0.719116982,-0.37189812,0.213329468,-0.431186224,0.136657395,0.097246804
0.302422273,-0.267066868,-0.566883245,0.097612425,0.854825608,0.674897251,-0.636585644,0.079792565,0.097612425,0,-0.475615282,1.515731244,-0.633327569,-0.036680324,-0.976848508,0.175777292,0.211367818,-0.209217652,0.097612425,0.86117448
-0.228384046,0.423277486,-0.884057208,0.136657395,0.024724187,0.079573038,-0.106584846,-0.725555375,0.136657395,0,-0.356339887,1.062546043,-0.756826723,0,-1.273699998,-0.169834237,0.347345849,-0.58278754,0.136657395,0.890348521
-0.479457226,0.65828196,-1.115374374,0.253792305,-0.024724187,-0.225620672,0.250073706,-0.847937538,0.253792305,0,-1.019971836,1.625013901,-1.184720591,0.073360649,-1.534116228,-0.479787433,0.451134982,-0.922454846,0.253792305,-0.193953349
-1.747361859,1.834262311,-1.236742637,0.292837275,-0.924789796,-1.951340474,1.93128714,-0.998341321,0.292837275,0,-1.370738107,0.877391592,-1.179015645,0.220081946,-0.973780275,-1.715485796,0.918275247,-1.070921729,0.292837275,-1.071875889
-1.573610859,1.665717701,-0.911709182,0.409972185,-0.739621418,-1.504683584,1.667352934,-0.47808082,0.409972185,0,-1.21950731,1.007253853,-0.899869327,0.476844215,-1.435165731,-0.851914132,0.461389063,-0.666906354,0.409972185,-0.822816018
-1.072360122,1.119728962,-0.20430965,0.449017156,-0.768553977,-0.76101951,0.798922034,0.251615515,0.449017156,0,-0.982814392,1.104325119,-0.568213285,0.550204864,-0.872145075,-0.112689473,-0.197457934,0.411023676,0.449017156,-0.603470448
-0.594395602,0.547575393,0.650885809,0.449017156,-0.768553977,-0.093326403,0.259015965,1.092323786,0.449017156,0,-0.717138668,1.035953723,-0.229939112,0.550204864,-0.763989881,0.196806565,-0.633479292,0.011982677,0.449017156,-0.286878073
0.236743201,-0.08067988,1.737143235,0.370927215,-0.369810709,0.266225844,-0.125569949,1.018033264,0.370927215,0,0.309149934,-0.184503591,0.413584043,0.440163891,-0.230884492,0.52870335,-0.645605858,0.53232163,0.370927215,0.148031247
