S4_T,S4_H,S4_P,S4_V,S7_T,S7_H,S7_P,S7_V,S8_T,S8_H,S8_P,S8_V,S9_T,S9_H,S9_P,S9_V
-0.207413603,0.584961021,-0.205973236,-1.487820187,-0.170121761,0.910776752,-0.205973236,0.213419679,-1.307936612,0.641883902,0,-0.128825462,-0.267082273,0.485562509,-0.205973236,-1.451324493
2.061237174,-1.942683736,1.565396596,2.183780275,1.349830742,-0.395484574,1.565396596,0.284559572,0.214451834,0.898965941,2.026065201,-0.675330709,0.737329694,-1.229058078,1.565396596,-0.279342301
1.474081253,-1.191283256,1.071060829,1.285060162,0.859028223,-0.049421994,1.071060829,0.456024956,-0.49624008,1.165515864,1.44718943,-1.0689393,-0.014457445,-0.134780595,1.071060829,0.171371793
0.967414193,-0.216183397,0.494335767,0.471280059,0.444990982,0.204205163,0.494335767,1.503058254,-0.796326264,0.705647204,0.826965388,-0.640561207,0.419265904,-0.115400379,0.494335767,-0.132452192
0.695506311,0.055380925,0.082389295,0.460320058,-0.300870364,0.355946979,0.082389295,2.487160108,-0.024885196,0.043474978,0.289437886,-0.313371279,0.392633769,-0.085801503,0.082389295,-0.010043768
0.497895838,0.286101815,-0.164778589,0.032880004,-0.569796466,0.170424415,-0.164778589,3.028005706,0.56430841,-0.484601092,0,-0.804601934,0.944299432,-0.138128087,-0.164778589,0.254860616
0.408635755,0.487451035,-0.247167884,-0.652120082,-0.275612111,0.354209062,-0.247167884,1.831396222,-0.004391505,-0.051880141,-0.124044808,-0.734617167,0.555470254,0.334925374,-0.247167884,1.363441522
0.399348579,0.506537676,-0.288362531,-0.438400055,0.319194978,-0.203444825,-0.288362531,2.130548593,0.235677442,-0.196893346,-0.206741347,-1.483498745,0.119464151,-0.367167006,-0.288362531,0.995588515
0.276035516,0.44413524,-0.288362531,0.39593005,0.52076574,-1.058934115,-0.288362531,0.876479965,0.394503545,-0.023766321,-0.206741347,-0.403861137,0.419265904,-1.130747527,-0.288362531,0.338349438
-0.037148705,0.309440919,-0.288362531,0.16029002,0.306813482,-0.449142739,-0.288362531,1.125469591,-0.218111422,1.161651421,-0.206741347,-0.156462758,0.334043071,-0.201025698,-0.288362531,-0.289386069
-0.187291388,0.47330912,-0.247167884,0.117820015,0.148825587,0.141205698,-0.247167884,1.424621962,-0.350588493,1.236718217,-0.124044808,-0.47340014,0.216861675,0.123504833,-0.247167884,-0.269926268
-0.225987955,0.62244204,-0.247167884,-0.053430007,0.054726214,0.782279567,-0.247167884,1.702797185,-0.389380122,0.853075686,-0.082696539,-0.421245888,0.179576685,0.119100238,-0.247167884,0.249838732
-0.189355205,0.486264301,-0.247167884,0.417850053,-0.044325757,0.93043693,-0.247167884,0.463321355,-0.379133277,0.503826693,-0.041348269,-0.459581492,0.136965268,0.257404509,-0.247167884,0.146890109
1.676335314,-2.881489311,0.988671534,1.134360143,0.769881449,-1.41183974,0.988671534,1.311527773,1.243527871,-1.012773773,0.951010197,0.954378249,0.484704866,-1.261123527,0.988671534,0.897661775
1.147482221,-2.035248997,0.576725062,0.782270099,-0.098309082,-0.636620458,0.576725062,1.496673905,0.100272701,-0.386347641,0.70292058,0.776518874,-0.158270977,-1.357848424,0.576725062,0.475823515
0.318343764,-0.569632372,0.205973236,0.502790063,-0.847637247,-0.12154552,0.205973236,2.108659395,-0.179319793,-0.375720424,0.330786155,0.522434053,-0.35078327,-1.532270371,0.205973236,1.128040707
0.350332926,-0.660318637,-0.123583942,0.075350009,-1.173022973,0.102428441,-0.123583942,2.515433656,0.632376739,-0.859065572,0,1.372058034,-0.033480399,-1.116300456,-0.123583942,0.215941014
0.228567727,-0.34959209,-0.247167884,-0.438400055,-0.648542784,-0.042361709,-0.247167884,1.909832514,0.432563256,-0.730959302,-0.124044808,1.790183582,0.059351616,-1.417574727,-0.247167884,0.941603261
0.356524377,-1.082499296,-0.288362531,-0.491830062,-0.466782416,-0.077988993,-0.288362531,1.040648949,-0.164681443,-0.45986866,-0.165393078,1.180825774,-0.23131912,-1.943659507,-0.288362531,0.848698406
0.13156833,-0.748038067,-0.288362531,0.535670067,-0.5915879,0.0280239,-0.288362531,0.134983387,-0.73264944,-0.830372086,-0.206741347,1.152742715,-0.361436124,-2.611748416,-0.288362531,0.338349438
-0.056239012,-0.962045784,-0.329557178,-0.031510004,-0.455391439,-0.149352181,-0.329557178,1.681820037,-0.887815955,-0.22809872,-0.248089616,-0.45601539,-1.817072558,-1.119295581,-0.329557178,0.073445054
-0.429273925,-0.480627314,-0.329557178,0.117820015,-0.672810517,0.075382119,-0.329557178,0.31374517,-1.019561109,0.248387043,-0.248089616,0.505049302,-0.704610213,-1.545660338,-0.329557178,-0.47080163
-0.784250439,-0.187405095,-0.329557178,-0.267150034,-1.166089335,0.378214031,-0.329557178,1.047033298,-0.765585728,0.011013661,-0.248089616,0.45289505,-0.910819033,-0.690816618,-0.329557178,-0.362831123
-1.120136647,0.207085102,-0.329557178,-0.856250108,-1.023454496,0.273287335,-0.329557178,2.108659395,-0.670436451,-0.17544569,-0.248089616,0.153342418,-0.871251289,0.045455416,-0.329557178,-0.514743116
-1.157801306,0.316066851,-0.288362531,-0.920640116,-1.318134111,0.466956381,-0.288362531,0.349315116,-0.662385358,0.032074873,-0.248089616,0.602671365,-0.434484267,-0.410508217,-0.288362531,-0.19145933
2.023572515,-2.404817777,-0.123583942,1.391920175,1.709884659,-1.688059809,-0.123583942,2.436997363,1.960075125,-1.050162255,0.124044808,0.672210369,0.076091816,-0.184464422,-0.123583942,0.034525453
1.386369033,-1.552544898,-0.205973236,1.156280146,1.15024102,-1.010815558,-0.205973236,1.689116436,1.760261641,-1.396416304,0,0.609357808,-0.289909818,0.343734563,-0.205973236,0.460757862
0.801276929,-0.752191636,-0.247167884,1.574130198,0.930840903,-0.60783622,-0.247167884,1.674523637,1.715614672,-1.298645908,-0.124044808,-0.027637296,0.26023401,0.56519758,-0.247167884,0.799107301
0.297705594,-0.15506659,-0.288362531,0.535670067,0.52076574,-0.562324537,-0.288362531,1.104492443,1.3825922,-1.000794001,-0.206741347,-0.024516956,-0.312737362,0.582815958,-0.288362531,0.299429837
0.04385611,0.054688664,-0.288362531,-0.106860013,0.205780471,-0.510947387,-0.288362531,0.342018717,0.533567874,-0.757430734,-0.206741347,-0.365525532,-0.184142194,0.582992142,-0.288362531,0.083488822
-0.229083681,0.451057856,-0.288362531,-0.16029002,-0.388036099,-0.035192805,-0.288362531,0.10670984,0.326435215,-0.645555123,-0.206741347,-0.076671209,-0.491553129,0.56519758,-0.288362531,0.059007138
-0.164073447,0.344647364,-0.288362531,-0.598690075,-0.475201834,0.10764219,-0.288362531,2.016542354,0.394503545,-0.643816124,-0.165393078,-0.511735745,-0.513619756,-0.179002725,-0.288362531,-0.04896337
-0.348269109,0.419213824,-0.329557178,-0.256190032,-0.617341413,0.003801692,-0.329557178,2.308398326,0.429635586,-0.271573698,-0.165393078,-0.494350994,-0.114137723,0.264804228,-0.329557178,0.833632754
-0.320923535,0.392413412,-0.288362531,-0.16029002,-0.292946206,-0.218217113,-0.288362531,0.577327594,-0.252511545,0.85616724,-0.124044808,-0.121693256,0.394155605,-1.676036339,-0.288362531,0.617691739
-0.308540633,0.409324373,-0.288362531,-0.342500043,0.133472532,-0.688975186,-0.288362531,0.527164849,-0.450129276,1.144841096,-0.082696539,0.010698308,0.005326427,-0.899594402,-0.288362531,0.249838732
-0.496347975,0.625211086,-0.288362531,-0.278110035,-0.095832782,-0.399937985,-0.288362531,0.399477861,-0.460376122,1.266377813,-0.041348269,0.285733983,-0.38806826,0.343382195,-0.288362531,-0.406772609
-0.44217278,0.61344264,-0.288362531,-0.502790063,-0.503431645,0.422856756,-0.288362531,0.641171088,-0.573823338,1.283284749,-0.082696539,0.553637452,-0.089788342,0.459663493,-0.288362531,-0.053985254
1.621644165,-1.788210513,0.288362531,0.578140073,1.162127256,-1.026674044,0.288362531,1.43921476,1.392839045,-1.078565907,0.496179233,1.479932642,0.763961829,-1.223244013,0.288362531,-0.112992391
0.901888005,-0.873139621,0.205973236,0.139740018,0.649533303,-0.443711751,0.205973236,0.562734795,0.696785481,-0.848728188,0.330786155,0.254084821,-0.340891334,-0.635671093,0.205973236,-0.118014275
0.486544845,-0.438597148,0.288362531,0.128780016,0.075527128,-0.106881851,0.288362531,1.510354653,0.941977851,-1.026299322,0.372134425,-0.261217027,-0.025871217,-0.009513924,0.288362531,0.97110683
0.278099333,-0.208271836,0.247167884,0.139740018,-0.109700058,0.085918236,0.247167884,1.23309148,1.119101892,-1.00881272,0.413482694,0.456461152,0.079896406,-0.339329968,0.247167884,0.323911522
0.348785064,-0.302518303,0.288362531,-0.149330019,0.432114226,-0.581767476,0.288362531,0.62019394,0.941977851,-0.755884957,0.578875772,-0.505049302,0.235884628,-0.029598876,0.288362531,-0.372874891
0.255397347,-0.222413751,0.288362531,-0.513750065,0.692620911,-1.147785085,0.288362531,0.213419679,0.349856576,0.263941424,0.70292058,0.762700226,0.225992692,0.321887774,0.288362531,-0.083488822
0.149626729,-0.047271575,0.411946473,-0.171250022,0.330585955,-0.382124343,0.411946473,1.018759751,0.855611584,-0.487692646,0.951010197,1.034169798,0.190229539,0.557269309,0.411946473,-0.092904855
-0.090807946,0.241500391,0.370751825,0.150700019,0.031449001,0.24765307,0.370751825,0.377588663,0.203473071,0.132646989,1.075055005,0.908910439,0.213818002,0.440283277,0.370751825,0.04896337
-0.196578564,0.381337227,0.411946473,-0.578140073,-0.276602631,0.852339317,0.411946473,0.940323459,-0.366690679,0.472911153,1.281796352,0.449328947,-0.081418243,0.458958758,0.411946473,-0.181415562
-0.202770015,0.32526404,0.45314112,-0.567180071,-0.402893894,0.966498693,0.45314112,0.128599038,-0.737040945,0.524984516,1.488537699,-0.132391565,0.024349381,0.419317406,0.45314112,-0.2598825
-0.162525584,0.456398159,0.370751825,0.278110035,-0.465296636,1.017984463,0.370751825,0.270878824,-0.574555255,0.501218195,1.571234238,0.675776472,0.131638841,0.526789515,0.370751825,0.485239547
-0.135695964,0.441168405,0.288362531,-0.620610078,-0.534633016,1.029606778,0.288362531,1.147358789,-0.753875048,0.809504097,1.529885968,1.027483356,0.163597404,0.584049244,0.288362531,0.220962899
1.654665236,-1.483615425,-0.329557178,1.809770228,1.640053019,-1.115850873,-0.329557178,2.073089449,1.854679002,-0.92611365,-0.248089616,1.518268247,0.964083304,-0.966015689,-0.329557178,1.128040707
1.164508711,-0.973418653,-0.329557178,0.71788009,1.258702928,-0.625975721,-0.329557178,1.85237337,1.304277025,-0.737625466,-0.248089616,1.786617479,0.488509456,-0.914746207,-0.329557178,0.784669384
0.812111968,-0.626397821,-0.329557178,0.257560032,0.815940616,-0.21952055,-0.329557178,1.368074867,1.106659294,-0.712506589,-0.248089616,2.96699749,0.019022954,-0.012156681,-0.329557178,0.740727899
0.549491262,-0.260290348,-0.329557178,0.246600031,0.41824695,-0.072775244,-0.329557178,1.111788842,1.023952614,-0.578313823,-0.248089616,1.351107181,-0.073048143,0.142532681,-0.329557178,-0.083488822
0.418438886,0.048161626,-0.329557178,-0.363050046,0.154768706,0.03258593,-0.329557178,0.334722317,0.965399212,-0.56710694,-0.248089616,0.947246044,0.641454006,-0.172660108,-0.329557178,-0.500305199
0.354976515,0.20243706,-0.329557178,0.685000086,-0.085927585,0.178679518,-0.329557178,1.005079002,1.114710387,-0.934228979,-0.248089616,0.132391565,0.766244584,-0.245247828,-0.329557178,-1.025092083
0.220312459,0.295991266,-0.329557178,0.620610078,-0.24441074,0.138272964,-0.329557178,1.517651053,0.988088655,-0.829985642,-0.248089616,0.201930568,0.378937242,-0.278018011,-0.329557178,-1.456346377
0.149110774,0.333472285,-0.329557178,0.042470005,-0.460344038,0.833765337,-0.329557178,0.71960738,0.604563873,-0.660916282,-0.248089616,0.522434053,0.223709938,-0.043165027,-0.329557178,-0.382290924
-0.029925346,0.439190515,-0.329557178,-0.084940011,-0.442514683,0.876887384,-0.329557178,1.560517398,0.275200988,-0.641883902,-0.248089616,0.013818648,0.0083701,-1.156822727,-0.329557178,-0.299429837
-0.116089703,0.516624915,-0.329557178,-0.095900012,-1.188871289,0.876127046,-0.329557178,1.311527773,-0.015370268,-0.444121056,-0.248089616,0.240266173,-0.649824106,-0.098839103,-0.329557178,-0.156933877
-0.105770618,0.419510508,-0.329557178,-0.834330105,-1.256721889,0.755884963,-0.329557178,2.044815901,-0.00878301,-0.408858019,-0.248089616,0.696727325,-0.564601272,0.40645599,-0.329557178,0.887618007
0.020122215,-0.187009517,-0.329557178,-0.867210109,-1.122506468,0.686802791,-0.329557178,1.596087345,-0.655066183,0.35359649,-0.248089616,-0.470279801,-0.381219996,0.55638839,-0.329557178,0.814172953
2.065880762,-1.698414299,-0.288362531,1.445350182,1.854005277,-1.231422306,-0.288362531,2.130548593,2.690528812,-1.447137112,-0.248089616,1.097022359,1.005933803,0.280660768,-0.288362531,0.676698877
1.40184766,-0.980440163,-0.288362531,1.156280146,1.562792481,-0.751757412,-0.288362531,2.301101926,2.19502065,-0.841965414,-0.248089616,0.372657738,0.872773125,0.555331288,-0.288362531,0.931559493
1.069573132,-0.637869584,-0.288362531,0.267150034,1.265141307,-0.281216578,-0.288362531,1.581494546,2.106458629,-1.046974089,-0.248089616,0.118572917,0.712980313,0.546522098,-0.288362531,0.882596123
0.815207693,-0.362151692,-0.288362531,0.620610078,1.031873914,0.060066732,-0.288362531,1.403644814,1.837844899,-1.17430747,-0.248089616,0.316937382,0.365240715,0.322240141,-0.288362531,0.034525453
0.555682712,-0.097905564,-0.288362531,0.342500043,0.699554549,0.252866819,-0.288362531,0.92664271,1.445537107,-1.036733317,-0.248089616,0.605791705,0.674173487,0.576649526,-0.288362531,0.554290453
0.174392532,0.40487412,-0.288362531,-0.020550003,0.385064539,0.423182615,-0.288362531,0.185146132,1.276464159,-0.982148066,-0.206741347,0.261217027,0.757874484,0.584577796,-0.288362531,-0.264904384
0.179552074,0.362745059,-0.247167884,-0.438400055,0.31374712,0.749150538,-0.247167884,1.396348414,1.154233933,-0.774434281,-0.206741347,0.09405596,0.764722747,0.58475398,-0.247167884,-1.112975054
0.156334134,0.318044741,-0.247167884,-0.63157008,0.092861223,0.948141952,-0.247167884,0.975893405,1.04883781,-0.293697631,-0.206741347,0.097622063,0.770049174,0.58475398,-0.247167884,-1.171982192
0.24972185,0.26889417,-0.247167884,-0.55622007,0.114652657,0.941733386,-0.247167884,0.740584528,0.932462924,-0.627392243,-0.206741347,-0.254084821,0.786028456,0.58475398,-0.247167884,-1.059617536
0.278615288,0.215392241,-0.247167884,-1.283690162,0.20924729,0.830180884,-0.247167884,0.527164849,0.796326264,-0.678789328,-0.206741347,0.209062774,0.723633167,0.49260986,-0.247167884,-0.82861087
0.216700779,0.396072509,-0.247167884,0.106860013,0.071565049,0.725797288,-0.247167884,0.463321355,0.428903668,-0.245005656,-0.206741347,-0.177413612,0.792115801,-0.079282703,-0.247167884,-0.819194837
0.042308247,0.605629974,-0.288362531,-0.095900012,0.032934781,0.788253654,-0.288362531,0.235308877,-0.007319175,0.536577844,-0.206741347,0.216194979,0.647541351,-0.107824476,-0.288362531,-1.117996938
1.798100513,-1.455232701,-0.164778589,2.194740277,1.864405735,-1.077073616,-0.164778589,2.044815901,1.187170221,0.946401973,-0.082696539,-0.957498589,1.403893999,0.229215103,-0.164778589,0.784669384
1.431773006,-1.05955577,-0.247167884,1.456310183,1.073475742,0.29913884,-0.247167884,1.603383744,1.099340119,0.884184448,-0.124044808,-1.009652842,1.199967933,0.560792985,-0.247167884,0.608275707
1.005594807,-0.58426876,-0.247167884,0.310990039,0.913506808,0.344541903,-0.247167884,0.755177327,1.40015822,0.350215103,-0.165393078,-1.138924067,1.082025618,0.584930163,-0.247167884,0.411794493
0.732139061,-0.254356677,-0.247167884,0.513750065,0.8000923,0.510404288,-0.247167884,0.30644877,1.168140366,-0.41262585,-0.124044808,-0.452449287,0.732764185,0.584577796,-0.247167884,0.137474076
0.508730877,0.099191193,-0.247167884,0.55622007,0.748585275,0.597734581,-0.247167884,0.669444635,1.383324117,-0.517545464,-0.082696539,-0.020950854,0.803529573,0.58475398,-0.247167884,0.691764529
0.397800716,0.167626193,-0.205973236,0.267150034,0.723327022,0.667685712,-0.205973236,1.040648949,0.814624202,-0.279109361,-0.041348269,-0.285733983,0.634605742,0.584401612,-0.205973236,-0.2598825
0.232695361,0.341779423,-0.205973236,0.097270012,0.466782416,0.730902417,-0.205973236,0.919346311,1.101535871,-0.425475121,0.041348269,0.32763569,0.484704866,0.584401612,-0.205973236,-0.249838732
0.068621913,0.391820045,-0.205973236,0.086310011,0.127529413,0.858639263,-0.205973236,0.220716079,0.294962762,-0.303648571,0.041348269,0.351706884,0.180337603,0.584049244,-0.205973236,0.274948152
-0.083584586,0.380842754,-0.205973236,0.535670067,-0.335043294,0.773155506,-0.205973236,0.71960738,0.121498309,-0.416876737,0.082696539,-0.020950854,0.167401994,0.583873061,-0.205973236,1.015048315
0.023733895,0.166736142,-0.247167884,-0.202760026,-0.498974307,1.015268968,-0.247167884,0.405862211,0.055625732,-0.412819072,0.082696539,0.250964481,0.019783872,0.583873061,-0.247167884,1.025092083
-0.015478627,0.181570319,-0.247167884,-0.031510004,-0.586140042,1.05654448,-0.247167884,1.03335255,0.300086184,-0.43262434,0.041348269,0.835805333,-0.159792813,0.583696877,-0.247167884,1.054595652
-0.203285969,0.317649163,-0.288362531,-0.342500043,-0.601493097,0.980184783,-0.288362531,1.13276599,-0.925143748,0.494648642,-0.041348269,0.128825462,-0.587428817,0.581230304,-0.288362531,1.731294529
2.419309414,-2.129495464,2.677652072,0.909680115,2.09024423,-1.878361642,2.677652072,1.246772229,1.094948613,1.32782245,2.10876174,-0.563889998,1.356717073,-1.144137494,2.677652072,0.421838261
1.659308824,-1.299869427,2.10092701,0.375380047,1.785164157,-1.283668414,2.10092701,1.553220999,1.001263171,1.334681835,1.612582507,-0.936547735,1.511183459,-1.806059971,2.10092701,-0.514743116
1.254284748,-0.792540596,1.565396596,0.289070036,0.83624627,-0.369089971,1.565396596,0.954916257,0.634572492,1.331686892,1.281796352,-1.107274905,0.448941712,-0.691697537,1.565396596,-0.627735507
0.906531593,-0.282838296,0.45314112,0.117820015,0.34792005,-0.355729739,0.45314112,2.251851231,0.189566638,1.32782245,0.413482694,-0.908910439,0.348500516,-0.710373018,0.45314112,-0.264904384
0.725431656,0.022350159,0.164778589,0.246600031,0.109700058,-0.334223025,0.164778589,2.715172586,0.293498926,1.307823959,0.165393078,-1.340854635,-0.286866145,-0.187988098,0.164778589,-1.216551413
0.601086685,0.177021171,0,-0.106860013,0.353863168,-0.517138714,0,2.665009841,0.450861194,1.323378341,0,-0.992268091,-0.459594566,-0.490319471,0,-1.412404891
0.374582776,0.631738124,-0.123583942,0.042470005,0.454896179,-0.424486052,-0.123583942,1.011463352,0.482333647,1.328498727,-0.082696539,-1.246798675,0.413178559,-0.338801417,-0.123583942,-2.143089022
0.305960862,0.713227199,-0.164778589,0.771310097,0.271154772,0.419272303,-0.164778589,0.248989626,0.461108039,1.312074846,-0.082696539,-1.250364778,0.380459078,0.156275017,-0.164778589,-1.397966975
0.284290784,0.700272019,-0.164778589,0.117820015,0.303346663,0.665404697,-0.164778589,0.663060286,0.376205607,1.310722291,-0.124044808,-1.239666469,0.288387981,0.326116184,-0.164778589,-1.216551413
0.124860925,0.788782604,-0.205973236,0.920640116,0.287003088,0.747521241,-0.205973236,0.30644877,0.269345648,1.23333683,-0.124044808,-0.748881578,0.285344309,0.476048585,-0.205973236,-1.030113967
0.032505117,0.701755436,-0.164778589,-0.727470092,0.177550659,0.819644767,-0.164778589,1.930809662,0.081242845,1.294395022,-0.082696539,0.062852561,0.09511477,0.357300714,-0.164778589,-1.75075433
0.006191451,0.630353601,-0.082389295,-1.123400142,-0.00173341,0.839304945,-0.082389295,0.484298503,-0.183711298,1.329851282,0.082696539,-0.532686599,0.213818002,0.005990249,-0.082389295,-1.588798569
0.924589991,-0.901126767,1.235839418,-0.95215012,1.036826512,0.32260071,1.235839418,1.617064493,1.123493397,1.323861396,1.033706735,-1.030603696,0.926037396,0.442045114,1.235839418,-0.671676993
0.793021661,-0.441168405,1.277034065,0.524710066,0.674791556,0.575793388,1.277034065,0.51986845,0.872445687,1.33332928,1.075055005,-1.177259671,0.453507221,0.577530444,1.277034065,-0.524786884
0.425662245,0.017009856,1.400618007,-0.289070036,0.31325186,0.640748009,1.400618007,0.427751408,0.673364121,1.320286787,1.44718943,-1.424212287,0.015979281,0.583873061,1.400618007,-0.676698877
0.365811554,0.15417654,1.483007301,-0.663080084,0.081470247,0.829963645,1.483007301,0.171465383,0.516733771,1.279323696,1.777975585,-1.312771576,-0.798203146,0.574006769,1.483007301,-1.328916069
0.28016315,0.213513245,1.235839418,-1.263140159,0.281059969,0.718954242,1.235839418,0.534461248,0.706300409,1.191600851,1.819323854,-1.117973213,-0.68939185,0.57594479,1.235839418,-1.897644438
0.30080132,0.13597995,1.029866181,-0.609650077,0.276107371,0.619241295,1.029866181,1.196609484,0.344001236,0.944566363,1.653930777,-1.156308818,-0.346217761,0.570483093,1.029866181,-1.647805707
0.280679105,0.255345622,0.617919709,-0.267150034,0.196865793,0.424486052,0.617919709,1.418237612,-0.009514928,0.806992209,1.157751544,-1.368491931,-0.362197042,0.28770812,0.617919709,-0.436276178
0.125376879,0.500702899,0.205973236,-0.663080084,0.00123815,0.618915436,0.205973236,0.164168984,-0.166877195,1.128610438,0.578875772,-1.250364778,-0.760918156,0.31519279,0.205973236,-1.34837587
0.036116797,0.519196173,-0.041194647,-0.084940011,0.023524843,0.722647314,-0.041194647,0.848206418,-0.144187752,1.295457743,0.165393078,-0.898212131,-0.254146664,0.564845212,-0.041194647,-1.323894185
-0.195546656,0.644891094,-0.205973236,0.727470092,-0.299879844,0.645527279,-0.205973236,0.755177327,-0.753875048,1.034704484,-0.082696539,-0.73818327,-0.294475327,0.583696877,-0.205973236,-0.809151069
-0.242498491,0.709172525,-0.247167884,-0.438400055,-0.255306457,0.866894366,-0.247167884,0.441432157,-1.326966468,0.273988975,-0.165393078,-0.421245888,-0.417744068,0.583696877,-0.247167884,-2.099147536
-0.209993374,0.551930255,-0.288362531,0.106860013,-0.083946546,0.53766785,-0.288362531,1.624360892,-1.247919376,0.379584866,-0.206741347,0.073105106,-0.735046939,0.583168326,-0.288362531,-2.128651105
1.66498432,-1.165175106,-0.164778589,0.889130112,1.936713674,-1.365567719,-0.164778589,1.575110197,0.613346884,1.339125944,-0.165393078,-0.762700226,1.657279745,0.332458801,-0.164778589,0.034525453
1.191854286,-0.769695964,-0.247167884,0.482240061,1.476617266,-0.758165978,-0.247167884,1.887943317,0.155898432,1.345212441,-0.165393078,-1.246798675,1.25475404,0.567311785,-0.247167884,-0.171371793
0.734202878,-0.331593289,-0.247167884,0.106860013,1.061094245,-0.323469668,-0.247167884,1.040648949,-1.007850428,1.196817848,-0.206741347,-0.442196741,0.986149931,0.330168412,-0.247167884,-0.372874891
0.311636359,0.240610341,-0.288362531,0.342500043,0.281555229,0.322057611,-0.288362531,0.278175223,-0.891475542,0.126946937,-0.206741347,-0.449328947,0.728198676,0.056026443,-0.288362531,-1.623324022
0.264168569,0.392611201,-0.288362531,-0.674040085,-0.187455856,0.368329632,-0.288362531,2.194392087,-1.302081272,0.002415277,-0.206741347,0.031203399,-0.085983752,0.328406574,-0.288362531,-2.138067138
0.37509873,0.220040283,-0.288362531,-0.63157008,-0.535623536,0.492699266,-0.288362531,0.71960738,-1.608022797,0.181435576,-0.206741347,-0.581720512,-0.471008339,0.135661514,-0.288362531,-1.716228877
0.36787537,-0.104531496,-0.288362531,-0.642530081,-0.745118456,0.447187583,-0.288362531,2.508137256,-1.613878137,0.039707147,-0.206741347,-0.905344336,-0.320346544,-0.156627384,-0.288362531,-1.505309746
0.23991872,-0.670306983,-0.288362531,0.010960001,-0.851599325,0.366374476,-0.288362531,2.757126882,-2.100603289,0.533679512,-0.206741347,-0.543384907,-0.52427261,0.062897611,-0.288362531,-1.75075433
-0.07790909,0.022844632,-0.288362531,-0.438400055,-0.806530678,0.35040737,-0.288362531,2.500840857,-2.526579287,0.547977949,-0.206741347,-0.647693413,-1.871097747,0.071882984,-0.288362531,-1.456346377
-0.300285366,-0.388062054,-0.288362531,-0.674040085,-1.263655527,0.270354602,-0.288362531,3.242337435,-1.963734713,1.156627646,-0.206741347,-0.633874764,-2.058283613,-0.03629386,-0.288362531,-1.368463406
-0.203801923,-0.895291991,-0.288362531,-0.16029002,-1.613308987,0.075599358,-0.288362531,2.622143495,-1.236940613,1.331203837,-0.206741347,-0.703413768,-1.192358751,-0.069768779,-0.288362531,-1.873162754
-0.132084284,-1.063017078,-0.288362531,-0.471280059,-1.687597965,0.153262492,-0.288362531,2.643120643,-0.876837192,1.19971618,-0.206741347,-0.947246044,-0.853750172,-0.304269395,-0.288362531,-1.206507645
2.871801279,-2.872786594,-0.082389295,1.476860186,2.636020593,-2.59470901,-0.082389295,3.007028558,1.091289026,0.905342271,0,-0.397174694,1.27529883,0.20578266,-0.082389295,0.406772609
2.044726638,-1.471846979,-0.123583942,1.391920175,1.993668557,-1.828505169,-0.123583942,2.031135153,0.469891049,1.053640253,-0.041348269,-1.466113994,1.088873882,0.470410704,-0.123583942,0.397356576
1.497815148,-0.694635032,-0.123583942,0.609650077,1.695026863,-1.128885245,-0.123583942,1.659930839,-0.82413913,0.993741394,-0.082696539,-0.797469728,0.303606344,0.365052801,-0.123583942,0.505327083
1.251704977,-0.60731118,-0.164778589,0.342500043,1.403814067,-0.815299976,-0.164778589,1.011463352,-0.637500162,0.161340475,-0.124044808,-1.103708802,-1.107896836,0.183935871,-0.164778589,-0.279342301
1.076280537,-0.454914742,-0.123583942,0.535670067,1.130430625,-0.909907794,-0.123583942,0.676741034,-1.589724859,0.375623813,-0.082696539,-1.135357964,-0.734286021,-0.494195515,-0.123583942,-0.19145933
0.425662245,0.264542812,-0.123583942,0.353460045,0.092861223,-0.699945783,-0.123583942,2.999732159,-1.588992941,-0.000289833,-0.082696539,-0.724364622,-1.238013841,-1.469901311,-0.123583942,-1.382901322
0.04024443,0.662692105,-0.082389295,-0.963110121,-0.397446036,-0.826705052,-0.082389295,2.685986989,-2.115973557,-0.031881651,-0.041348269,-0.219315319,-1.765330123,-1.613138728,-0.082389295,-1.96167346
0.44217278,0.156352219,-0.082389295,-0.887760112,-0.360301547,-0.87438913,-0.082389295,2.493544458,-2.102067124,0.130714768,0,-0.814854479,-2.209706326,-1.106434164,-0.082389295,-1.721250761
0.325051169,-0.059930073,-0.082389295,-0.095900012,-0.318699718,-0.609791376,-0.082389295,2.130548593,-2.027411537,0.507497914,0,-0.153342418,-1.618472919,-0.857310294,-0.082389295,-1.971717228
0.303381091,-0.103344762,-0.123583942,-0.534300067,-0.375159342,-0.586981224,-0.123583942,2.379538219,-0.452325029,0.127429992,-0.041348269,-0.522434053,-0.184142194,-1.537203517,-0.123583942,-1.206507645
0.33124262,0.006428143,-0.164778589,-0.331540042,-0.324642837,-0.79010019,-0.164778589,1.767552728,-1.231085273,0.194381459,-0.082696539,-0.431944196,-1.279864339,-1.148013538,-0.164778589,-0.755165815
0.259524981,0.11778336,-0.205973236,0.23564003,-0.590102121,-0.428396364,-0.205973236,2.087682247,-1.392107128,0.215346059,-0.124044808,-0.327189928,-2.200575308,-1.577725787,-0.205973236,-2.084081884
2.785636922,-2.604189108,0.288362531,2.205700278,2.024374669,-2.296982227,0.288362531,1.795826276,0.859271171,0.9143271,0.951010197,-0.222881422,0.327194807,-0.526789515,0.288362531,-0.622713623
