S7_T,S7_H,S7_R,S7_P,S8_T,S8_H,S8_R,S8_P,S9_T,S9_H,S9_R,S9_P,S4_T,S4_H,S4_R,S4_P
9.235,99.732,314.719,0,5.334,91.82,332.711,0,6.13178,99.9188355,657.66673,0,10.842,99.812,593.209,0
9.203,99.729,1231.194,0,7.266,91.994,403.465,0,5.69575,99.864365,499.97048,0,10.646,0,539.073,0
9.107,99.73,1336.831,0,6.728,95.973,635.762,0,6.34368,99.9160205,628.15136,0,10.537,0,1112.598,0
9.181,99.734,1177.469,0,5.063,98.406,61.908,0,6.73607,99.92555867,630.67239,0,10.852,0,1084.538,0
9.844,99.424,964.53,0,3.592,94.116,95.351,0,7.09146,99.82997,566.90324,0,11.566,99.825,983.462,0
11.727,81.071,189.443,0,3.782,94.3,78.866,0,8.24086,97.61366,219.26036,0,14.571,70.565,105.534,0
13.078,77.469,101.438,0,4.285,93.307,115.982,0,9.20175,90.43263,165.91243,0,15.595,67.698,78.096,0
16.395,62.912,24.017,0,7.72,84.496,35.659,0,11.51892,85.13439,43.67457,0,17.237,56.701,24.418,0
17.987,61.447,1.313,0,9.678,77.514,3.148,0,12.98359,83.93483,1.96368,0,19.759,50.83,0.113,0
18.061,53.797,0,0,10.911,78.73,0,0,12.86372,71.81503,0,0,20.022,44.438,0,0
9.094,99.725,119.187,0,7.769,90.159,499.208,0,5.69972,99.8217,452.71005,0,12.048,99.827,326.401,0
8.955,99.727,541.381,0,6.395,89.075,756.92,0,5.94746,99.81014,569.77762,0,11.552,0,688.158,0
9.332,99.732,304.019,0,6.326,91.862,446.848,0,6.14844,99.88404,622.21152,0,11.399,99.818,945.754,0
9.542,99.735,294.218,0,7.497,91.683,337.221,0,4.62744,99.89642,518.52417,0,11.52,99.822,1086.651,0
8.676,99.726,1261.634,0,7.48,95.601,1389.679,0,5.53928,99.9037,902.52547,0,11.666,99.821,1154.923,0
9.716,94.739,237.756,0,6.578,99.839,421.09,0.01,6.65987,98.72115,493.0408,0,12.152,99.832,1037.833,0
10.289,84.185,859.279,0,6.91,99.375,302.297,0.01,7.46485,98.1913,742.8963,0,14.293,80.754,977.918,0
13.006,67.632,224.396,0.01,6.977,99.732,225.571,0.01,9.46764,84.54235,237.75285,0.01,16.705,64.788,801.83,0.01
14.177,61.267,141.557,0.01,6.772,99.839,71.846,0.01,10.19239,83.31004,164.53309,0.01,17.322,57.804,160.247,0.01
17.37,53.253,21.245,0.02,7.458,99.852,22.723,0.01,12.80109,69.80566,32.6078,0.02,19.748,47.921,47.897,0.02
17.694,55.187,2.479,0.03,7.904,99.613,3.382,0.02,12.5292,74.25296,2.06825,0.03,20.743,49.514,3.379,0.03
16.907,53.684,0,0.04,11.009,78.171,0,0.03,12.36771,72.37868,0,0.04,21.053,46.663,0,0.04
9.699,99.734,163.829,0.01,6.729,99.349,237.747,0.01,4.43249,99.91798333,298.48439,0.01,12.008,99.827,359.502,0.01
9.61,99.73,481.45,0,6.773,99.84,809.613,0,4.93435,99.91286,670.86081,0,11.589,99.822,551.382,0
9.31,99.732,239.044,0,7.021,99.839,423.726,0,5.34092,99.914378,481.78763,0,11.285,99.822,1161.95,0
9.109,99.731,1251.008,0,6.846,98.516,486.853,0,5.75736,99.89073,610.25914,0,11.426,99.817,1314.813,0
8.89,98.507,274.837,0,5.266,99.826,1350.014,0,6.05071,98.67859,555.44026,0,11.338,99.822,586.9,0
9.414,99.732,1047.045,0,5.064,99.819,507.183,0,6.73858,99.04520867,659.24256,0,11.93,99.832,625.129,0
10.412,91.173,1208.157,0,3.59,99.81,389.354,0,6.83114,98.6409,557.85207,0,13.322,82.775,756.495,0
11.854,81.39,898.413,0,4.421,99.81,127.431,0,8.23183,92.18397,682.85258,0,16.72,61.895,464.912,0
13.544,67.384,554.526,0.01,3.802,99.811,44.106,0.01,9.89747,86.81174,465.06974,0.01,17.6,57.471,488.979,0.01
15.68,60.421,236.53,0.02,7.387,88.415,103.068,0.02,10.59964,81.94028,213.98599,0.02,19.702,48.026,40.614,0.02
15.751,61.776,19.254,0.04,9.995,74.994,4.332,0.04,10.88617,86.04328,8.50042,0.04,19.071,49.313,7.627,0.04
16.32,56.613,0,0.07,10.902,75.609,0,0.07,12.36805,75.79367,0,0.07,20.486,39.204,0,0.07
10.13,99.735,653.067,0.01,6.75,99.841,489.2,0.01,6.36796,99.9163175,534.94154,0.01,12.692,99.83,333.919,0.01
9.807,99.736,293.047,0,6.783,99.838,786.66,0.01,6.4586,99.91995667,636.74976,0,12.023,99.82,311.851,0
9.659,99.732,335.906,0,5.314,99.823,461.236,0,6.25104,99.78435,471.52781,0,11.973,96.268,785.296,0
9.635,99.736,1306.119,0,5.082,99.755,1343.311,0,6.3655,99.9161825,1023.41332,0,11.542,99.822,1170.285,0
9.13,99.732,307.812,0,4.465,99.814,405.456,0,6.24379,99.88383,415.44324,0,11.693,95.332,445.363,0
9.561,99.735,695.356,0,3.742,97.112,497.691,0,7.32094,99.9056,428.13709,0,12.62,80.444,1013.72,0
13.232,83.476,878.117,0,5.739,95.429,566.797,0,8.84107,93.49831,689.25191,0,15.515,67.972,314.918,0
12.687,76.912,219.519,0.01,6.049,93.338,106.347,0.01,9.1242,96.71216,436.13599,0.01,15.766,63.767,595.079,0.01
13.805,66.258,194.4,0.04,4.62,92.934,36.734,0.03,9.47809,87.22101,261.30669,0.04,18.304,54.91,203.152,0.04
14.875,59.936,156.959,0.13,7.377,90.791,14.179,0.09,10.34245,81.07287,287.1469,0.13,20.672,47.924,17.149,0.13
15.755,58.684,4.352,0.31,8.953,87.347,1.97,0.23,10.70176,83.48799,3.45422,0.31,18.638,53.96,1.489,0.31
16.537,64.906,0,0.51,8.692,91.368,0,0.42,12.23201,88.84479,0,0.51,21.204,41.929,0,0.51
8.249,99.719,200.874,0.07,6.809,99.839,293.809,0.03,5.80874,99.90984,483.85826,0.07,11.656,0,219.513,0.07
8.778,99.729,315.071,0.09,6.741,99.842,598.796,0.03,6.15709,99.9169,519.73523,0.09,11.5,0,425.674,0.09
8.78,99.729,355.184,0.16,6.788,99.841,504.513,0.06,5.88395,99.91163,486.36177,0.16,11.553,0,875.065,0.16
8.238,99.723,917.748,0.19,6.607,99.844,394.06,0.11,5.32103,99.91167,553.21855,0.19,11.257,0,853.782,0.19
8.09,99.723,845.201,0.17,6.607,99.842,850.713,0.14,5.7694,99.88332,1158.32633,0.17,11.112,0,919.18,0.17
8.253,99.723,973.069,0.01,6.227,99.834,351.313,0.01,6.02832,99.91016,632.22462,0.01,11.575,0,1079.393,0.01
9.773,98.085,958.067,0.01,6.233,99.834,271.205,0.01,6.959,97.8402,381.06749,0.01,12.446,99.834,868.988,0.01
11.966,81.222,696.317,0.02,6.348,99.836,34.805,0.02,7.64896,94.14345,439.0815,0.02,14.921,72.943,290.229,0.02
15.555,69.754,50.968,0.03,6.32,99.837,34.765,0.02,10.69035,84.00763,74.96102,0.03,16.561,65.541,148.155,0.03
15.387,66.522,125.147,0.04,6.506,99.838,20.316,0.03,11.2257,82.13763,148.01466,0.04,18.925,54.264,53.809,0.04
17.564,63.993,20.278,0.05,6.905,99.845,3.256,0.04,12.70278,89.73721,12.02984,0.05,19.113,54.504,1.289,0.05
19.57,58.36,0,0.07,7.203,99.847,0,0.06,13.97528,79.76729,0,0.07,21.06,49.921,0,0.07
9.315,99.728,107.688,0.01,6.215,99.83,94.07,0.01,6.8796,99.91734,281.0635,0.01,11.311,0,235.041,0.01
8.996,99.729,316.974,0.01,6.12,99.834,205.439,0,6.16879,99.91571,329.23968,0.01,10.941,0,437.362,0.01
8.983,99.728,430.058,0.01,5.952,99.828,487.412,0,6.43503,99.83689583,395.36346,0.01,10.503,0,563.515,0.01
8.916,99.728,1016.278,0.02,5.946,99.835,909.256,0.01,6.21904,99.91688333,1106.45454,0.02,10.668,0,709.535,0.02
8.946,99.73,251.673,0.02,5.956,99.831,1172.969,0.01,5.96688,99.9147225,748.13927,0.02,10.836,0,1358.215,0.02
9.084,99.727,289.034,0.02,5.825,99.832,150.798,0.02,6.5572,99.91507,584.04592,0.02,11.437,0,391.314,0.02
9.665,99.732,481.355,0.03,5.852,99.835,204.619,0.03,6.89506,99.92109333,372.51067,0.03,12.609,0,329.032,0.03
12.043,80.159,460.436,0.05,5.73,99.833,88.453,0.05,7.61382,94.40003,662.70551,0.05,15.928,65.104,264.308,0.05
13.376,78.185,214.625,0.07,5.816,99.833,64.139,0.06,9.56474,96.29799,594.8987,0.07,16.17,64.639,451.413,0.07
16.008,69.599,99.974,0.09,5.812,99.834,33.767,0.08,11.20309,88.25891,175.18702,0.09,17.208,59.711,21.932,0.09
14.656,64.706,15.534,0.13,6.014,99.839,1.592,0.13,10.67306,84.78704,8.99539,0.13,19.524,51.678,18.494,0.13
14.313,64.814,0,0.17,6.531,99.843,0,0.18,11.04629,82.40902,0,0.17,19.007,52.156,0,0.17
8.977,99.193,57.048,0.54,5.243,99.826,79.761,0.32,6.34289,99.78711,82.40138,0.54,12.353,81.028,151.039,0.54
8.879,95.921,122.556,0.47,4.506,99.819,120.9,0.28,6.65258,99.2716,149.64635,0.47,11.746,86.621,193.585,0.47
8.67,99.721,201.372,0.42,5.52,99.828,403.166,0.27,6.01905,99.85475,579.99304,0.42,11.846,95.659,636.907,0.42
8.761,99.729,448.582,0.41,5.857,94.874,348.949,0.28,6.14076,99.89467,536.05021,0.41,10.916,99.813,178.326,0.41
8.331,99.726,240.387,0.41,5.962,94.518,347.141,0.31,5.80461,99.80563,311.63876,0.41,10.362,0,451.436,0.41
8.449,99.72,458.814,0.07,5.906,92.019,477.272,0.05,5.73559,99.89923576,454.46524,0.07,10.517,99.811,841.856,0.07
8.941,99.734,1171.536,0.07,5.88,91.14,720.583,0.05,6.36146,99.92403167,454.55513,0.07,11.213,99.824,416.945,0.07
10.145,93.256,223.349,0.06,6.225,87.828,275.864,0.05,6.52658,97.80861,261.68844,0.06,12.375,86.46,754.243,0.06
10.644,87.304,571.109,0.05,6.115,87.926,213.371,0.04,6.6869,96.59676,206.29618,0.05,14.34,79.989,96.399,0.05
12.303,79.591,285.513,0.03,7.173,85.556,26.67,0.04,8.18852,94.48283,176.97399,0.03,14,73.727,63.957,0.03
11.82,81.121,58.366,0.02,7.603,92.176,5.726,0.03,8.06818,97.09141,60.70894,0.02,16.257,64.137,5.297,0.02
13.524,70.061,0,0.02,8.901,89.957,0,0.02,9.60209,95.06146,0,0.02,18.91,58.617,0,0.02
8.8,95.187,163.615,0.07,7.359,97.095,188.789,0.05,5.82632,99.80961,371.54982,0.07,10.816,93.143,216.85,0.07
8.232,99.724,297.838,0.07,8.377,83.743,221.785,0.05,5.36056,99.87324,303.63501,0.07,10.406,0,369.811,0.07
8.364,99.728,334.343,0.06,7.516,92.758,474.138,0.04,5.76908,99.49866,547.68301,0.06,10.421,0,451.792,0.06
8.289,99.723,172.246,0.04,7.564,85.889,377.924,0.03,5.6029,99.90349193,389.55063,0.04,10.784,99.813,1243.911,0.04
8.265,99.725,502.568,0.03,6.423,92.497,502.654,0.02,5.40616,99.12687667,477.01348,0.03,10.496,0,361.375,0.03
8.805,99.729,845.839,0.05,5.495,99.828,466.363,0.09,6.0574,99.83631583,493.47714,0.05,11.932,99.825,832.351,0.05
10.23,92.549,335.085,0.03,5.722,89.187,891.655,0.04,7.24352,99.26583,417.97532,0.03,12.502,95.133,285.219,0.03
11.337,79.464,177.109,0.02,5.547,91.083,237.874,0.02,8.0967,94.13565,288.08475,0.02,15.215,66.574,825.672,0.02
14.057,67.11,154.789,0.02,5.44,95.632,166.76,0.02,9.73889,88.36832,231.45523,0.02,17.72,61.617,159.676,0.02
13.273,69.501,96.972,0.04,7.263,85.29,14.737,0.04,9.5541,84.75141,102.44989,0.04,18.525,58.126,60.549,0.04
14.521,69.966,1.16,0.06,8.398,94.566,9.89,0.07,10.57159,84.78615,3.86403,0.06,19.507,52.091,5.517,0.06
16.612,64.495,0,0.11,8.985,90.111,0,0.15,12.41821,77.72282,0,0.11,19.041,55.049,0,0.11
8.444,99.725,95.007,0.1,5.98,85.941,179.31,0.37,5.51461,99.90931504,228.16549,0.1,10.371,0,407.663,0.1
8.045,99.725,240.115,0.1,5.973,89.276,288.447,0.36,5.90124,99.87109313,310.82069,0.1,10.891,0,316.003,0.1
8.536,99.726,418.329,0.1,5.268,87.431,133.268,0.35,5.90947,99.84533726,466.26689,0.1,10.919,0,385.333,0.1
8.539,99.727,275.096,0.08,4.512,90,258.79,0.31,5.50644,99.90413,253.52524,0.08,10.956,0,413.263,0.08
8.281,99.723,201.028,0.06,4.598,89.417,389.53,0.25,5.4857,99.76743333,550.01615,0.06,10.729,0,533.601,0.06
8.594,99.731,291.475,0.13,4.796,86.383,504.04,0.17,5.31251,99.68933,509.01475,0.13,11.217,99.823,308.935,0.13
9.96,96.21,270.874,0.12,5.291,77.692,238.08,0.15,6.91721,99.20643,445.16576,0.12,12.587,98.602,383.428,0.12
11.739,84.557,252.635,0.16,5.849,76.665,191.008,0.18,7.74195,96.40307,433.71351,0.16,14.116,76.156,362.587,0.16
13.138,79.992,218.594,0.19,4.201,82.874,195.297,0.22,8.82189,98.47996,305.80779,0.19,14.775,72.438,199.183,0.19
13.755,75.181,342.033,0.23,6.918,77.448,118.043,0.25,9.40564,98.26533,264.67542,0.23,15.206,67.515,126.894,0.23
11.8,83.844,11.166,0.31,8.511,77.496,16.027,0.32,8.63895,98.86838,19.21736,0.31,16.625,62.544,6.202,0.31
11.54,91.919,0,0.37,9.88,78.692,0,0.37,7.27097,99.79059,0,0.37,15.189,69.564,0,0.37
4.463,97.186,255.26,0.02,6.672,99.84,568.672,0.01,2.89845,99.70229,483.28473,0.02,8.834,99.794,254.979,0.02
4.278,98.042,313.901,0.02,5.789,99.829,503.3,0.02,3.07866,98.56611,446.0548,0.02,8.771,99.799,309.953,0.02
4.847,98.037,607.04,0.02,4.546,99.823,365.409,0.02,2.40545,98.5786,581.03707,0.02,8.919,98.583,414.827,0.02
4.857,99.698,448.005,0.03,3.513,99.81,527.966,0.02,2.81599,99.72433,615.69728,0.03,9.136,95.795,601.603,0.03
5.292,97.524,650.786,0.03,4.078,99.816,523.907,0.02,2.84894,99.66741,427.98827,0.03,8.884,99.798,610.868,0.03
5.629,97.855,414.278,0.01,5.706,99.307,598.34,0,4.01809,99.23556,384.46551,0.01,9.419,99.797,1416.351,0.01
8.085,84.569,402.26,0.01,5.949,96.02,498.951,0,5.62699,97.83458,418.78165,0.01,11.285,85.965,1082.481,0.01
10.51,86.44,177.239,0.01,6.049,98.22,130.142,0,6.61683,95.94879,240.43742,0.01,12.374,73.437,597.921,0.01
11.935,71.336,128.526,0.02,6.357,93.459,240.072,0.01,7.8747,87.13472,228.91574,0.02,14.326,62.682,180.165,0.02
12.634,77.223,32.451,0.03,8.216,87.675,118.514,0.01,8.72813,93.45335,101.62869,0.03,16.142,58.194,36.99,0.03
15.727,66.482,4.544,0.04,8.247,90.579,19.56,0.02,10.70868,86.75861,16.3688,0.04,16.945,57.946,4.463,0.04
15.553,66.968,0,0.06,8.746,89.826,0,0.02,10.2024,88.21538,0,0.06,18.241,55.596,0,0.06
9.079,90.657,152.818,0.02,7.038,99.841,108.009,0.01,5.63467,99.63813,260.17272,0.02,11.381,99.819,275.82,0.02
8.774,99.038,152.638,0.02,7.086,99.842,160.312,0.01,5.78324,99.54142,283.77022,0.02,11.055,99.813,389.259,0.02
7.803,99.721,499.469,0.02,6.696,99.841,297.372,0.01,5.1065,99.90897,429.57871,0.02,11.111,99.815,479.494,0.02
8.301,99.724,505.314,0.02,6.677,99.839,500.188,0.01,5.41735,99.90665,608.7542,0.02,10.957,99.817,481.571,0.02
8.614,99.728,493.863,0.02,6.653,99.84,455.927,0.01,5.06855,99.91522,471.72626,0.02,11.048,99.813,1386.162,0.02
9.739,98.102,964.533,0.13,6.669,99.846,234.973,0.2,6.40149,99.49909,318.52583,0.13,12.544,82.217,1226.396,0.13
10.411,91.825,280.101,0.19,6.57,99.839,90.507,0.3,7.51678,96.62894,558.19223,0.19,12.454,82.175,1083.096,0.19
13.77,66.793,155.945,0.27,6.681,99.842,97.404,0.51,9.36189,86.85563,218.6578,0.27,14.902,67.6,350.269,0.27
13.985,78.471,64.957,0.38,6.632,99.84,76.427,0.85,9.10265,93.69013,159.58112,0.38,15.86,65.877,96.514,0.38
13.314,77.525,19.49,0.49,6.956,99.845,25.01,1.18,9.8459,93.72324,37.49232,0.49,16.362,64.217,61.182,0.49
15.367,61.954,8.988,0.63,7.596,99.853,8.693,1.53,11.00168,83.24112,9.29846,0.63,18.492,57.044,5.156,0.63
17.732,59.265,0,0.84,7.736,99.858,0,1.97,11.35673,76.82037,0,0.84,20.14,50.21,0,0.84
7.88,99.723,75.296,0.08,6.555,99.838,257.489,0.12,5.82385,99.91856098,122.00058,0.08,11.488,0,181.634,0.08
8.378,99.727,104.484,0.09,6.054,99.833,144.48,0.14,5.94753,99.91441,260.61228,0.09,11.337,99.815,336.138,0.09
8.342,99.726,266.856,0.09,5.63,99.695,317.757,0.16,6.39374,99.87792,388.06248,0.09,11.341,99.816,481.485,0.09
8.498,99.726,353.816,0.11,5.626,99.826,232.991,0.2,6.11564,99.89847,465.31841,0.11,11.481,99.82,489.174,0.11
8.789,99.729,104.796,0.13,5.805,98.078,398.981,0.24,5.79623,99.91734,297.50038,0.13,11.356,0,1066.109,0.13
8.686,99.732,290.495,0.21,5.695,96.401,400.964,0.16,6.3209,99.899615,471.55621,0.21,11.786,99.822,998.912,0.21
9.789,99.712,146.441,0.23,5.542,94.332,163.674,0.17,6.80632,98.19345,282.46746,0.23,12.678,99.835,1066.8,0.23
10.872,99.746,437.798,0.27,4.945,93.71,72.59,0.18,7.16414,98.5698575,580.82741,0.27,13.574,82.047,892.354,0.27
11.763,77.521,196.049,0.33,4.903,93.993,34.666,0.26,7.76756,95.06483,244.27304,0.33,15.428,67.798,632.272,0.33
13.753,72.559,111.873,0.49,7.867,91.741,21.276,0.4,10.15055,93.26155,119.17569,0.49,16.823,63.186,169.602,0.49
12.887,76.548,9.753,0.71,7.99,84.78,0.722,0.58,9.05439,98.81681,5.92065,0.71,17.572,61.664,5.476,0.71
13.92,69.079,0.091,0.98,10.286,80.753,0,0.81,10.3578,91.24711,0.00768,0.98,20.49,42.835,0,0.98
8.102,99.728,211.122,0.13,6.256,99.836,230.087,0.15,5.77006,99.91693333,284.13565,0.13,10.783,0,265.314,0.13
7.811,99.726,406.416,0.14,5.938,99.838,432.834,0.14,5.6496,99.91818881,464.6547,0.14,10.824,0,214.483,0.14
7.171,99.71,364.2,0.14,5.767,99.836,909.967,0.13,4.61682,99.75475,486.46217,0.14,10.577,0,888.717,0.14
6.723,99.713,309.975,0.12,5.79,99.837,367.523,0.09,4.20519,99.76894,503.05503,0.12,10.746,0,766.88,0.12
7.091,99.716,653.788,0.11,5.787,97.252,310.315,0.06,4.51603,99.66126,645.47395,0.11,10.72,0,623.754,0.11
8.087,99.715,308.513,0.05,4.711,95.772,154.139,0.03,5.31562,99.86334,210.07844,0.05,10.968,0,322.562,0.05
9.187,94.435,268.681,0.07,3.966,94.881,286.597,0.05,6.6575,98.83184,253.07479,0.07,12.153,99.833,942.05,0.07
11.769,79.092,73.782,0.09,5.117,93.559,65.036,0.07,7.7129,94.15422,190.39515,0.09,13.915,78.678,107.589,0.09
13.798,73.052,7.066,0.1,5.225,92.292,144.607,0.1,9.86865,92.1927,73.06715,0.1,15.984,65.151,15.002,0.1
14.347,66.945,3.673,0.12,7.945,86.347,71.337,0.14,9.73334,86.44383,51.38435,0.12,18.158,58.66,9.164,0.12
14.68,67.927,2.598,0.15,9.681,72.445,3.055,0.21,10.43338,89.83107,3.18295,0.15,17.157,62.348,0.106,0.15
14,70.105,0,0.21,10.643,72.772,0,0.32,8.61388,90.48674,0,0.21,15.997,67.232,0,0.21
6.804,99.715,443.796,0.01,5.454,95.685,493.581,0.02,3.96987,99.9043415,409.09596,0.01,9.957,0,271.761,0.01
6.591,99.716,674.413,0.01,5.198,95.194,352.818,0.02,4.52608,99.76324,588.0444,0.01,9.816,0,715.211,0.01
6.53,99.711,154.495,0.01,5.237,91.507,281.479,0.02,4.32846,99.78896,325.24242,0.01,8.986,0,553.398,0.01
6.393,99.71,312.644,0.01,4.303,91.593,1031.441,0.02,4.03269,99.58493,507.75432,0.01,9.229,0,1084.515,0.01
6.16,99.711,1245.158,0.01,4.069,92.83,189.114,0.02,4.16749,99.369055,824.70109,0.01,9.138,0,1110.601,0.01
6.827,99.72,193.606,0.07,4.17,92.328,211.689,0.08,4.96756,99.79728,278.16173,0.07,9.314,0,1147.989,0.07
10.146,82.328,281.67,0.16,5.227,87.874,280.24,0.13,7.24263,97.19313,263.72291,0.16,11.834,89.441,797.446,0.16
12.796,75.678,21.471,0.23,4.051,93.891,216.974,0.2,8.96716,85.96667,160.842,0.23,14.536,66.245,50.031,0.23
15.905,66.702,48.912,0.41,4.345,90.049,550.771,0.44,10.85686,88.92144,224.27533,0.41,16.487,57.396,35.363,0.41
15.919,63.071,27.75,0.62,7.49,82.582,60.291,0.73,11.65996,93.67336,59.98939,0.62,18.039,64.165,12.657,0.62
16.759,66.005,11.242,0.74,8.01,99.186,3.062,0.86,12.5077,83.44446,7.70785,0.74,18.388,55.291,10.156,0.74
15.664,68.893,0,0.83,9.74,90.064,0,0.93,11.52101,86.96162,0,0.83,20.532,53.445,0,0.83
8.038,97.301,143.674,0.01,6.09,86.944,300.305,0.01,5.51559,99.23161,308.52126,0.01,10.435,0,237.424,0.01
8.048,99.668,340.624,0.01,4.937,89.981,802.848,0.01,5.50272,98.64651567,516.15936,0.01,10.56,0,786.301,0.01
8.124,99.715,416.525,0,6.364,90.4,831.89,0,5.79514,99.8651335,722.0509,0,10.72,0,958.667,0
8.026,99.726,311.471,0,5.503,90.215,201.282,0,5.48778,99.6927,364.76074,0,10.627,0,571.506,0
8.151,99.73,286.48,0,4.277,92.532,60.003,0,5.53493,99.8821055,339.47777,0,10.718,0,1140.561,0
8.879,99.723,250.733,0,4.276,90.867,513.768,0,6.58062,96.46753,432.90618,0,11.127,99.817,1174.784,0
9.946,95.615,238.704,0,3.489,93.944,537.141,0,7.39957,99.81799,402.14323,0,11.902,99.832,1153.82,0
12.284,77.167,320.487,0,3.406,92.929,175.988,0,7.58527,92.54037,404.54291,0,14.724,77.333,419.747,0
12.681,76.302,102.22,0.02,4.325,92.921,78.374,0.03,9.03039,94.27777,130.32908,0.02,16.781,60.725,137.446,0.02
14.849,62.142,195.66,0.06,6.205,84.706,78.642,0.07,10.60435,80.42606,158.13125,0.06,17.423,58.108,121.635,0.06
14.674,68.16,11.929,0.17,7.872,86.575,13.933,0.19,10.0783,83.80079,24.43829,0.17,18.871,58.719,8.161,0.17
14.202,66.067,0,0.27,9.455,81.588,0,0.28,12.00331,78.60749,0,0.27,19.953,52.499,0,0.27
5.099,98.154,322.366,0.14,7.356,99.844,481.591,0.15,2.89433,99.37759,592.56899,0.14,10.674,0,474.413,0.14
4.45,96.445,719.781,0.07,7.233,99.841,721.521,0.08,2.74483,99.65626,561.72316,0.07,10.287,99.811,718.926,0.07
3.973,98.76,64.123,0.03,7.281,99.849,913.235,0.03,3.02366,99.54036,441.52873,0.03,9.769,99.797,834.452,0.03
5.199,95.313,704.107,0.01,7.091,99.849,978.459,0.01,3.37003,99.81675,617.10902,0.01,8.8,99.794,1029.647,0.01
4.653,94.485,313.04,0,7.112,99.851,632.793,0,3.7722,99.71529,743.9162,0,8.695,0,1100.662,0
5.938,88.09,1305.92,0,6.754,99.845,1159.066,0,3.49832,97.12715,798.59453,0,10.291,99.811,1079.452,0
11.37,72.596,1175.377,0,7.096,99.845,308.233,0,8.11838,94.43561,833.10634,0,13.076,79.282,968.958,0
12.711,70.282,858.633,0,6.997,99.846,156.717,0,9.12618,93.67891,620.15059,0,15.423,60.344,786.742,0
15.584,63.084,600.933,0,6.786,99.847,93.679,0,9.98737,85.69207,322.55535,0,16.833,56.613,486.49,0
16.411,67.981,269.359,0.01,6.85,99.845,34.417,0,11.82138,83.42688,158.57823,0.01,17.766,52.829,302.933,0.01
17.726,57.699,18.797,0.02,8.176,99.711,12.564,0,12.61527,70.42746,21.66739,0.02,20.369,37.648,14.683,0.02
18.208,49.7,0,0.07,9.689,85.325,0,0.04,13.33523,69.63499,0,0.07,20.977,42.444,0,0.07
8.772,97.78,181.855,0.01,6.873,99.844,375.686,0.02,5.9523,99.25732,303.98795,0.01,12.05,0,443.634,0.01
9.216,99.732,228.483,0.01,6.869,99.846,391.337,0.01,6.42602,98.97546,422.41204,0.01,12.209,0,659.688,0.01
9.357,99.736,329.522,0.02,6.706,99.844,245.109,0.01,5.81789,99.918465,364.34044,0.02,12.102,0,605.785,0.02
8.777,99.663,424.014,0.05,6.684,99.838,578.592,0.07,5.78714,99.1564,561.19324,0.05,11.864,0,627.14,0.05
8.33,99.727,676.565,0.12,6.628,99.842,404.38,0.21,5.66382,99.9138,664.34727,0.12,11.136,0,444.707,0.12
9.142,99.736,270.598,0.03,6.595,99.841,389.372,0.05,5.94214,99.91853,610.96811,0.03,11.341,99.826,1191.071,0.03
10.619,92.787,203.061,0.04,6.433,99.84,111.194,0.07,7.17089,97.3076,489.82911,0.04,13.337,89.308,304.068,0.04
11.382,81.174,98.805,0.07,5.818,99.83,111.073,0.09,7.34031,96.14188,252.09917,0.07,14.153,86.561,66.448,0.07
13.766,70.397,287.325,0.1,5.2,99.824,110.543,0.12,9.64005,93.4663,214.08912,0.1,16.419,64.572,204.874,0.1
14.669,68.758,283.625,0.15,6.746,94.501,21.382,0.15,9.59444,90.31544,168.90476,0.15,16.565,63.957,169.97,0.15
14.654,68.987,8.601,0.2,8.094,89.999,1.918,0.19,10.13656,88.28774,5.80356,0.2,17.137,62.577,6.836,0.2
13.164,78.318,0,0.28,9.175,94,0,0.25,9.71298,93.47972,0,0.28,16.838,59.782,0,0.28
8.539,99.725,227.105,0.62,7.042,95.755,259.168,0.63,5.82137,99.91322337,330.62725,0.62,11.106,99.823,216.031,0.62
8.321,99.725,343.461,0.51,6.397,95.509,432.88,0.48,6.01629,99.91347337,633.70846,0.51,10.694,99.811,236.8,0.51
8.203,99.727,432.479,0.4,6.713,93.669,404.089,0.38,5.72923,99.837695,417.01253,0.4,10.785,0,613.428,0.4
8.245,99.728,647.391,0.29,7.099,92.986,1285.11,0.26,5.71621,99.84368,539.96725,0.29,10.87,0,790.696,0.29
8.355,99.728,480.888,0.17,6.665,95.718,248.967,0.17,6.20692,99.76159,521.8407,0.17,10.947,99.818,388.828,0.17
8.772,99.733,239.899,0.02,7.039,91.292,177.256,0.02,6.22088,99.66879,442.12844,0.02,11.469,99.827,488.749,0.02
10.81,84.98,85.587,0.02,6.66,94.975,63.401,0.02,7.42972,94.08177,148.38089,0.02,12.765,95.336,247.386,0.02
12.883,72.92,76.335,0.03,6.053,99.836,108.74,0.04,9.28479,90.41843,112.43452,0.03,13.707,74.01,143.216,0.03
13.244,71.185,148.085,0.04,6.597,93.545,177.262,0.06,8.90814,87.92416,242.79099,0.04,16.474,62.738,201.515,0.04
14.928,67.822,136.938,0.07,7.102,91.09,116.422,0.1,10.51802,91.57628,116.30945,0.07,17.721,57.444,149.331,0.07
16.336,64.566,13.497,0.09,7.957,87.822,6.028,0.14,11.5169,86.16118,12.80916,0.09,16.567,61.791,13.634,0.09
13.874,73.254,0,0.11,9.429,87.345,0,0.18,11.70176,83.83778,0,0.11,17.526,58.269,0,0.11
8.694,99.731,204.82,0.02,7.464,99.854,199.708,0.03,5.84858,99.235015,243.58594,0.02,10.997,0,238.399,0.02
