S6_T,S6_H,S6_P,S6_V,S2_T,S2-H,S2_P,S2_V,S3_T,S3_H,S3_P,S3_V,S5_T,S5_H,S5_P,S5_V
-0.776969596,0.16316993,-0.248089616,1.262630875,-0.96603293,-0.438494106,-0.329557178,0.690492038,-1.117479342,0.63345344,-0.329557178,-0.785150229,-0.02100564,0.946311593,-0.329557178,-0.919011347
2.28427138,-2.869824622,0.206741347,2.143484667,1.615339167,-2.071489886,0.205973236,3.019588276,1.848792514,-2.576332645,0.205973236,2.147497462,1.942881625,-1.896707984,0.205973236,1.701582443
2.116472872,-2.686746281,-0.041348269,1.599037348,1.251384196,-1.219523775,-0.082389295,1.293358182,1.776129988,-2.752469938,-0.082389295,2.234736376,1.652723724,-1.607504268,-0.082389295,2.339871894
1.577017496,-2.011441123,-0.124044808,0.933970603,1.094837321,-0.876502346,-0.205973236,0.169994233,1.303237576,-1.587746934,-0.205973236,1.354231985,1.38889289,-1.488908959,-0.205973236,2.401034765
1.158242423,-1.061765455,-0.165393078,0.310954668,0.826659974,0.003158129,-0.288362531,-0.828940949,1.267492301,-1.671745545,-0.288362531,0.910936571,1.10041544,-1.061502903,-0.288362531,0.525373381
0.685137174,-0.393178768,-0.206741347,-0.432680694,0.705121472,-0.056360461,-0.288362531,-0.692244555,1.109275509,-1.578567705,-0.288362531,0.062893171,0.964298895,-0.703674577,-0.288362531,1.052315041
0.72504341,-0.271357077,-0.206741347,-0.346365875,0.656241857,-0.160335795,-0.288362531,-0.979657485,0.730141196,-0.708446014,-0.288362531,-0.967743306,0.777768816,-0.551583923,-0.288362531,0.097233282
0.68369478,-0.123748312,-0.206741347,-1.106600241,0.394669864,0.017977044,-0.288362531,-0.760592752,0.372688443,-0.186095891,-0.288362531,-0.887605233,0.802415433,-0.499298505,-0.288362531,-0.343453046
0.610613482,-0.10467971,-0.206741347,-0.579858526,0.523474255,-0.52643586,-0.288362531,-0.923576913,0.474064388,-0.384228696,-0.288362531,-0.753703644,0.748640995,-0.322835221,-0.288362531,-0.882940936
0.494260362,-0.075039395,-0.206741347,-0.605310332,0.46600768,-0.803865373,-0.247167884,-0.431119394,0.434803184,-0.373663923,-0.247167884,-0.642118986,0.492652267,0.239777657,-0.247167884,-0.503417478
0.390888788,-0.042138647,-0.206741347,-1.090001237,0.163482496,-0.54004011,-0.288362531,-0.869248859,0.13067535,-0.2676698,-0.288362531,-0.34084041,0.36661843,0.402897267,-0.288362531,-0.02509246
0.036540649,0.131751197,-0.206741347,-0.985980815,-0.144326971,-0.49825563,-0.288362531,-0.021030214,-0.097860016,-0.072827661,-0.288362531,-0.515318238,0.441678582,0.206690791,-0.288362531,-0.368545506
-0.478874825,0.355535569,-0.206741347,-0.959422409,-0.437604661,-0.514532142,-0.288362531,0.061338125,-0.226191414,0.033512848,-0.288362531,-0.388517491,0.143118424,0.508148901,-0.288362531,-0.944103807
1.644810017,-1.690041316,2.977075398,1.893393012,1.066434302,-0.382862444,3.666323606,-0.390811483,1.589199778,-1.641609961,3.666323606,1.394808224,1.774276358,-1.708807265,3.666323606,1.886639335
1.374120733,-1.469517378,2.10876174,1.123199245,0.80882552,-0.079682031,2.760041366,-1.048005681,1.228817085,-0.896533625,2.760041366,0.316494666,1.58998688,-1.407621474,2.760041366,-0.123894021
0.890918726,-1.065915099,1.199099813,0.034304607,0.238783524,-0.191674155,1.483007301,-0.007010071,1.050676697,-0.701171908,1.483007301,0.570096161,1.341840258,-0.922892083,1.483007301,0.170942384
-0.047599004,-0.573490679,0.868313658,1.573585543,-0.738148239,-0.529108124,1.071060829,1.088313592,0.311745679,-0.294861102,1.071060829,0.815582409,0.560430464,-0.227659422,1.071060829,-0.722976503
-0.22549427,-0.518260894,0.661572311,1.088894637,-0.635104727,-0.712765489,0.700309003,0.690492038,-0.092586123,-0.021389337,0.700309003,0.150132085,0.045092106,0.203695272,0.700309003,0.280721896
0.108179554,-0.843513942,0.330786155,1.435260512,-0.008256692,-1.162677447,0.494335767,0.690492038,0.251974891,-0.253641166,0.494335767,-0.333739568,-0.005321429,0.338493614,0.494335767,-1.066429549
0.086543643,-0.694126758,0.082696539,-0.623015936,0.075631296,-1.136926547,0.329557178,-0.979657485,0.353350836,-0.431337196,0.329557178,-0.024345744,0.059095866,0.178914163,0.329557178,-0.773161423
-0.353867341,-0.209507621,0.041348269,-0.87310759,0.026091146,-0.378246717,0.247167884,-1.033985539,0.1775544,-0.179168171,0.247167884,0.74457399,0.270272563,0.214996547,0.247167884,-0.613196991
-0.753410493,0.034234563,0.041348269,-0.527848315,0.26058119,-0.158149398,0.205973236,-1.074293449,0.105477861,0.237534215,0.205973236,-0.34084041,0.047892858,0.609179578,0.205973236,-0.185056892
-0.474066845,-0.122167495,0,-0.769087167,0.271149756,-0.163736857,0.164778589,-0.322463287,0.20568183,0.002338106,0.164778589,-0.039561833,0.005321429,0.553354002,0.164778589,0.453232558
-0.229340654,-0.211384841,-0.041348269,-0.786792771,0.221609606,0.083083094,0.123583942,-0.937597056,0.084382289,0.119589775,0.123583942,-0.626902896,0.060776317,0.328690099,0.123583942,0.023524181
-0.168279306,-0.102506087,-0.082696539,-0.916264999,0.129134658,0.245605286,0.247167884,-0.814920806,-0.046293061,0.292090014,0.247167884,-0.928181473,0.116791356,0.312759385,0.247167884,-0.086255331
2.538613531,-2.843741146,0.413482694,2.195494878,1.834636898,-1.394192618,0.329557178,2.730422829,2.312895104,-2.508614177,0.329557178,2.916417196,2.416768855,-1.903788301,0.329557178,1.800384004
2.167918259,-2.717572208,0.454830964,1.01143262,1.117956058,-0.317756394,0.370751825,-0.485447448,1.75972232,-1.438281365,0.370751825,2.044028052,1.986013205,-1.382295725,0.370751825,0.649267402
1.058236436,-1.778863457,0.248089616,1.305788284,1.143056401,-0.421002929,0.123583942,-0.923576913,1.251084633,-0.438611302,0.123583942,2.282413458,1.639280114,-0.843374677,0.123583942,0.244651485
1.172185566,-1.675023556,0.124044808,1.521575331,1.38679394,-0.483436715,-0.041194647,-1.062025824,1.262218408,-0.492820715,-0.041194647,0.74457399,1.276302662,-0.403441906,-0.041194647,0.697884043
1.405853402,-1.571776462,-0.041348269,-0.294355664,1.255347408,-0.080410831,-0.164778589,-0.692244555,1.198345703,-0.324130721,-0.164778589,0.039561833,1.243253789,-0.311261626,-0.164778589,0.232105255
0.828414984,-0.740464449,-0.165393078,-0.856508586,1.108708563,0.226170644,-0.247167884,-0.513487734,1.048918732,-0.042345691,-0.247167884,0.919051819,1.089772582,-0.154269214,-0.247167884,0.207012795
0.025001497,-0.480420093,-0.206741347,0.380670483,0.717671644,0.241718358,-0.288362531,-0.66420427,0.957504586,-0.190252523,-0.288362531,1.275108318,0.713351521,0.473564276,-0.288362531,-0.343453046
-0.705811489,-0.070889751,-0.248089616,0.55330012,0.032035964,-0.206493069,-0.288362531,-0.061338125,0.723109338,0.173106415,-0.288362531,0.570096161,0.646133474,0.275043082,-0.288362531,0.636721172
-1.118336188,-0.008052285,-0.248089616,2.031718042,-0.179995879,0.063162586,-0.288362531,0.66420427,0.561962606,0.029529408,-0.288362531,0.553865666,0.645013173,0.161213371,-0.288362531,-0.650835681
-1.244305268,0.006866673,-0.248089616,0.855401986,0.114602881,-0.545870502,-0.329557178,0.58183593,0.600637822,-0.46493664,-0.329557178,0.435180166,0.440558281,0.449055487,-0.329557178,0.47675674
-1.232766116,0.025144867,-0.248089616,-0.423827892,0.10205271,-0.210865864,-0.329557178,-0.007010071,0.436561148,0.061396923,-0.329557178,0.039561833,0.325167301,0.631509808,-0.329557178,0.660245353
-1.075545164,0.001136212,-0.248089616,0.968275211,-0.528758537,-0.042270346,-0.329557178,0.622143841,-0.082624325,0.149552166,-0.329557178,-0.436194572,0.268592112,0.678348828,-0.329557178,-0.515963708
1.152953645,0.512332831,2.026065201,-0.285502862,2.144427972,-0.904196711,2.55406813,0.527507876,1.982983794,-0.592233503,2.55406813,0.62588849,2.008979371,-1.074710418,2.55406813,-0.196034844
0.894284312,0.535452276,1.612582507,0,1.813499768,-0.379704315,2.10092701,0.567815787,1.619085172,0.024853197,2.10092701,1.021506823,1.372088379,0.079245086,2.10092701,0.023524181
0.297613973,0.503835941,1.281796352,0.043157409,1.814160303,-0.794148052,1.853759126,-0.308443144,1.491339762,0.065899941,1.853759126,1.006290733,1.420821462,0.364364003,1.853759126,0.036070411
0.316845893,0.522212936,0.868313658,0.388416685,1.734235527,-0.536153181,1.19464477,-0.567815787,1.335466922,0.342142795,1.19464477,0.30026417,1.396734996,0.379750077,1.19464477,0.122325742
0.355790533,0.454040213,0.70292058,-0.630762137,1.489837453,0.135556627,0.90628224,-1.198722218,1.374142138,0.24757941,0.90628224,-0.737473148,1.401216199,0.34925025,0.90628224,-0.845302246
0.208185541,0.503045533,0.537527502,0.803391775,1.319419336,0.378732583,0.659114356,-0.417099251,1.148536713,0.518799666,0.659114356,-0.080138073,1.304310181,0.688288504,0.659114356,-0.722976503
0.019712719,0.55086524,0.413482694,-0.060863013,1.405949465,0.467889002,0.494335767,-0.499467591,1.138574915,0.613709437,0.494335767,-0.047677081,1.103776342,0.849093395,0.494335767,-0.600650761
-0.197127187,0.416891019,0.248089616,1.823677197,1.116634987,0.444324499,0.288362531,-1.005945253,1.134472998,0.61041877,0.288362531,-0.126800748,1.066246266,0.787549101,0.288362531,-0.857848476
-0.606767098,0.433489595,0.165393078,1.002579818,1.084929291,0.513803343,0.164778589,-0.732552466,1.092867841,0.575087395,0.164778589,-0.039561833,0.906043255,0.909139929,0.164778589,-0.442254607
-0.654846899,0.387645909,-0.041348269,-0.397269486,0.872897448,0.416873067,-0.041194647,-0.993677628,0.97801417,0.475155027,-0.041194647,0.530534328,0.43943798,0.509238181,-0.041194647,-1.078975779
-1.251517239,0.665375653,-0.165393078,-0.648467741,0.557161557,0.112235057,-0.205973236,0.362771197,0.73189916,0.484334257,-0.205973236,0.054777923,-0.184009403,0.437345732,-0.205973236,-1.104068239
-1.597211013,0.729299931,-0.206741347,-0.55330012,0.697855584,0.149646742,-0.247167884,-1.156661789,0.460586661,0.166871467,-0.247167884,-0.594441905,-0.340851512,0.46403308,-0.247167884,-0.882940936
1.77991426,-1.576222509,2.770334051,0.916264999,1.80887602,-2.530147433,2.718846719,0.334730912,2.05564632,-2.078749122,2.718846719,2.091705133,2.846964353,-2.351618348,2.718846719,1.701582443
1.669330716,-1.992570123,2.356851357,1.953149425,0.770514471,-0.885733801,2.595262777,-0.021030214,1.552282526,-1.36952374,2.595262777,1.782311309,1.968648543,-1.415791071,2.595262777,1.739221133
1.252959633,-1.56406998,2.274154818,2.333819908,0.733524492,-0.539797177,2.142121657,0.075358268,1.498957608,-1.179531006,2.142121657,1.069183904,1.573742519,-0.991925173,2.142121657,0.599082482
0.769276827,-1.069373136,2.10876174,0.156030634,1.275824003,-0.542712373,1.812564479,-1.033985539,1.167288332,-0.393754312,1.812564479,0.800366319,1.233731232,-0.573641833,1.812564479,0.379523457
0.731293784,-0.67357614,1.033706735,-1.106600241,1.390757152,0.008745589,0.865087592,0.445139537,1.060638495,-0.057586676,0.865087592,-0.475756405,1.078009424,-0.100077557,0.865087592,1.003698399
0.817837427,-0.432303983,0.785617119,-1.097747439,1.088892503,0.100088405,0.535530414,-0.17174675,0.898905774,0.260915272,0.535530414,-0.34084041,1.137945516,-0.060455014,0.535530414,-0.307382635
0.309153125,0.215929689,0.413482694,-0.691625151,0.840531216,0.335247572,0.288362531,-0.17174675,0.748892816,0.449002883,0.288362531,0.189693918,1.060084612,0.200972074,0.288362531,-0.465778788
-0.150489779,0.347631485,0.165393078,0.034304607,0.038641317,0.004129861,0.123583942,-0.485447448,0.529733259,0.520358403,0.123583942,0.253601495,0.889238743,0.476423635,0.123583942,0.525373381
-0.451469338,0.261575773,0.041348269,0.440426896,-0.345790249,0.096930276,0,0.513487734,0.413707612,0.480697204,0,0.071008419,0.580595878,0.242773176,0,0.672791583
-0.952460872,0.459671873,-0.041348269,-0.406122288,-0.210380505,-0.152076072,-0.041194647,0.45915968,0.377376348,0.357730166,-0.041194647,0.079123667,0.452321439,0.158081692,-0.041194647,-0.098801561
-1.287096292,0.413828187,-0.082696539,-0.657320543,-0.584243506,-0.689443919,-0.082389295,1.060273306,0.471134447,-0.007360703,-0.082389295,-0.800366319,0.480328959,0.075977247,-0.082389295,0.428140099
-1.711640941,0.46698315,-0.124044808,-0.147177832,-0.920455992,-0.772769946,-0.123583942,0.828940949,0.126573434,-0.114047598,-0.123583942,0.086224508,0.423193619,0.163936569,-0.123583942,0.906465117
2.459762656,-2.414746998,0.206741347,-0.605310332,1.479268887,-0.607089624,0.494335767,-0.336483429,1.937862708,-1.750548365,0.494335767,2.345306628,1.953524483,-1.594296754,0.494335767,2.253616562
2.098202547,-1.46684975,0.165393078,-0.881960392,1.349803961,-0.682155928,0.370751825,0.320710769,1.561072348,-1.269937758,0.370751825,2.6628157,1.655524475,-1.196982045,0.370751825,2.339871894
1.740008024,-1.089133346,0.206741347,0.215787047,1.208449399,-0.144059283,0.288362531,1.95055238,1.229989061,-0.769236761,0.288362531,1.362347233,1.46115229,-0.927521521,0.288362531,1.151116602
1.163531202,-0.068123322,0.165393078,-0.190335241,1.162211925,-0.064863117,0.205973236,0.226074804,0.975670218,-0.29416833,0.205973236,0.990060238,1.191159803,-0.675897949,0.205973236,1.849000645
1.058236436,-0.030282521,0.165393078,0.639614939,1.099461068,0.240989559,0.123583942,-0.021030214,0.85026876,-0.016539933,0.123583942,1.513493724,1.080250026,-0.414607022,0.123583942,0.366977227
0.903900272,0.156945464,0.124044808,-1.05459003,0.988491132,0.350066486,0.041194647,-0.117418697,0.823313307,0.041306533,0.041194647,0.990060238,0.840505659,-0.036490864,0.041194647,0.145849924
0.731293784,0.488818182,0.041348269,-0.657320543,0.902621538,0.3913651,0,-0.280402858,0.730141196,0.283430364,0,0.308379418,0.868513179,-0.322426741,0,1.456930958
0.663020466,0.584259994,0,0.881960392,0.797596419,0.453070088,-0.082389295,-0.280402858,0.68209017,0.36950729,-0.082389295,-0.706026563,0.713351521,-0.133572903,-0.082389295,-0.269743945
0.612536674,0.511937627,-0.082696539,-0.242345453,0.727579674,0.528622258,-0.123583942,0.499467591,0.614701536,0.329326512,-0.123583942,-0.491986901,0.413110912,0.336587375,-0.123583942,-0.392069687
0.568784054,0.612418292,-0.082696539,-0.942823405,0.71106629,0.593971241,-0.123583942,0.513487734,0.536179129,0.52763251,-0.123583942,-0.928181473,0.421513168,0.392549111,-0.123583942,-0.246219764
0.552436922,0.649863889,-0.082696539,-0.31980747,0.720313785,0.634298123,-0.164778589,1.526443058,0.573682368,0.512737911,-0.164778589,-1.007305139,0.490411666,0.420325739,-0.164778589,0.109779512
0.495221958,0.64334302,-0.082696539,0.630762137,0.667470958,0.661020755,-0.164778589,1.526443058,0.61352956,0.539236442,-0.164778589,-0.935282315,0.581156029,0.265239566,-0.164778589,-0.588104531
1.687120242,-1.702391447,3.638647709,1.356691895,0.502997659,0.173940044,4.366632609,2.812791168,0.830345164,-0.867090813,4.366632609,2.638469957,1.241573338,-1.25416922,4.366632609,2.694302891
1.204879831,-0.977092958,3.762692517,1.097747439,0.382119692,0.462544475,4.490216551,2.511358096,0.397885933,0.191464874,4.490216551,1.94867389,0.861791374,-0.686926904,4.490216551,1.739221133
0.802932689,-0.036210584,3.845389056,-0.492437107,0.332579542,0.635512788,4.65499514,2.402701989,0.4142936,0.036457129,4.65499514,1.172653314,0.794573327,-0.421006539,4.65499514,1.151116602
0.648596525,0.201208333,4.052130403,-0.709330754,0.291626351,0.690172718,4.65499514,1.731487648,0.382064253,0.197873016,4.65499514,1.775210467,0.645573324,-0.23201654,4.65499514,1.052315041
0.516857868,0.161589113,4.176175211,-0.069715815,0.210380505,0.709364427,4.65499514,1.239030128,0.188102186,0.506849349,4.65499514,0.894706075,0.488731215,0.027912788,4.65499514,1.298534804
0.336558612,0.052216354,4.424264827,0.423827892,0.128474123,0.711793757,4.490216551,1.033985539,0.08086636,0.65302425,4.490216551,0.1186855,0.271953014,0.257614609,4.490216551,0.746500685
0.293767588,0.367589297,3.928085594,-0.752488164,0.048549347,0.71446602,3.831102195,1.484382629,-0.00937581,0.742565037,3.831102195,0.467641157,0.135836469,0.297373312,3.831102195,0.917443068
0.157220952,0.588212035,2.85303059,-0.968275211,-0.099410568,0.716409484,2.677652072,1.170681932,-0.099031992,0.783958167,2.677652072,0.459525909,-0.066377821,0.608498778,2.677652072,0.759046915
0.003365586,0.542664753,2.026065201,0.483584305,-0.139042688,0.711793757,2.059732363,2.018900577,-0.219745544,0.797813608,2.059732363,0.657335076,-0.173926696,0.621842452,2.059732363,1.395768087
0.071158107,-0.124933924,1.488537699,0.657320543,-0.247370484,0.708878561,1.524201948,1.922512094,-0.268968546,0.806126873,1.524201948,1.195984652,-0.231622186,0.729953446,1.524201948,0.980174218
-0.097601997,-0.157143066,1.240448082,1.106600241,-0.405898965,0.70960736,1.19464477,1.841896273,-0.389096111,0.795908485,1.19464477,0.079123667,-0.22265978,0.641449484,1.19464477,0.795117326
-0.162028932,-0.000642207,1.075055005,1.097747439,-0.536684961,0.710579092,1.071060829,1.62283154,-0.458828697,0.765253322,1.071060829,-0.301278576,-0.289317676,0.519722496,1.071060829,-0.429708377
0.365887291,-1.847727787,-0.165393078,0.786792771,-0.697855584,-2.423742769,-0.164778589,3.100204098,-0.110751754,-2.35464559,-0.164778589,2.329076133,0.343652264,-1.896707984,-0.164778589,2.793104452
-0.260592525,-1.104546309,-0.206741347,-0.13832503,-1.398683576,-2.446092607,-0.205973236,0.033297839,0.116025647,-3.814662678,-0.205973236,1.941573048,-0.240584592,-1.616354664,-0.205973236,2.10619836
-0.925536183,-0.462438302,-0.206741347,-0.829950181,-2.736267633,-1.39273502,-0.247167884,1.293358182,0.16817859,-4.666772295,-0.247167884,1.243661733,-0.410870311,-1.709215744,-0.247167884,0.660245353
-1.57365191,-0.309593082,-0.206741347,-0.362964879,-3.270640721,-1.194744606,-0.247167884,1.361706379,-0.771160364,-2.869721606,-0.247167884,0.181578671,-0.42487407,-1.81174418,-0.247167884,-0.55203412
-2.278501803,-0.566179402,-0.206741347,-0.034304607,-3.468801322,-1.195230472,-0.247167884,1.389746664,-1.849964491,-1.31895138,-0.247167884,0.285048081,-0.795133478,-1.404217476,-0.247167884,-0.147418202
-2.73045194,-0.792730204,-0.206741347,0.034304607,-3.526267897,-1.560844672,-0.247167884,1.239030128,-2.906501069,-0.237880601,-0.247167884,0.031446585,-1.180516945,-0.599648382,-0.247167884,-0.674359862
-3.069414542,-0.674662952,-0.206741347,-0.008852802,-3.851251282,-1.346820679,-0.247167884,1.088313592,-3.362399825,0.083392435,-0.247167884,-0.674579977,-2.092441779,-0.332774897,-0.247167884,-0.392069687
-3.185286864,-0.761607874,-0.206741347,1.253778073,-4.063283126,-1.294833012,-0.247167884,1.458094861,-3.860489726,0.207225438,-0.247167884,-0.66646473,-2.845844053,0.118867629,-0.247167884,-0.796685605
-3.449244975,-0.434971611,-0.248089616,0.328660272,-4.305699594,-1.04558373,-0.288362531,1.267070414,-4.147037916,0.155613921,-0.288362531,-0.388517491,-3.314689929,0.463488441,-0.288362531,-0.809231835
-3.686759196,-0.254956103,-0.248089616,-0.017705604,-4.504520731,-1.199360334,-0.288362531,1.060273306,-4.414834486,0.352707568,-0.288362531,-0.793265477,-3.689430539,0.62810581,-0.288362531,-0.465778788
-3.790611567,-0.295168129,-0.248089616,0.475838104,-4.798458956,-0.935049205,-0.288362531,0.78688052,-4.730682082,0.409861262,-0.288362531,-0.760804486,-4.102821526,0.805794533,-0.288362531,-0.638289451
-3.827152217,-0.308703872,-0.248089616,-0.017705604,-4.949721548,-0.850022647,-0.288362531,0.758840234,-5.065867286,0.463031517,-0.288362531,-0.697911315,-4.296633561,0.914858646,-0.288362531,-0.834324295
1.764528723,-3.474091828,-0.248089616,2.472144938,0.860347276,-2.056670971,-0.288362531,1.62283154,1.455594487,-3.360031022,-0.288362531,2.757155457,1.554697405,-3.310320495,-0.288362531,2.008965078
0.597631935,-2.62628004,-0.248089616,2.420134727,-0.362303632,-1.093441536,-0.288362531,0.636163984,0.780536174,-1.932401027,-0.288362531,2.004466219,0.446159785,-1.512600789,-0.288362531,1.775291544
-0.34905936,-1.859089908,-0.248089616,1.88454021,-1.36697788,-1.000884054,-0.288362531,1.019965396,0.212127699,-1.406587044,-0.288362531,1.077299152,-0.119592108,-1.016297803,-0.288362531,1.028790859
-1.189013496,-1.199098911,-0.248089616,1.487270724,-1.632513085,-1.559387074,-0.288362531,2.251985453,-0.593019976,-0.984169289,-0.288362531,0.752689238,-0.512817681,-0.783328143,-0.288362531,0.575558301
-1.550092807,-0.944192209,-0.248089616,0.968275211,-1.804912808,-2.699957616,-0.247167884,1.677159594,-1.119823295,-1.062972109,-0.247167884,1.029622071,-1.426983117,0.18476904,-0.247167884,-0.908033396
-1.923672867,-0.611726685,-0.248089616,0.156030634,-2.64049001,-2.14096873,-0.288362531,1.512422915,-2.219137005,-0.384748275,-0.288362531,-0.095354162,-1.751310192,0.385196474,-0.288362531,-0.711998552
-2.454954676,-0.192019836,-0.248089616,-0.544447319,-2.933767699,-2.134895405,-0.288362531,1.361706379,-2.605303176,-0.207571824,-0.288362531,-0.277947239,-2.13669366,0.738940002,-0.288362531,-0.908033396
-2.535247945,-0.404244485,-0.248089616,0.803391775,-2.645113757,-2.203159584,-0.288362531,0.718532323,-2.786373504,0.297458998,-0.288362531,-0.768919734,-2.500231263,0.724098568,-0.288362531,-0.834324295
-2.512650438,-0.452558197,-0.248089616,-0.164883436,-2.430439772,-2.097969585,-0.329557178,0.90955677,-2.446500395,0.167564239,-0.329557178,-0.697911315,-2.637468108,0.575956552,-0.329557178,-0.722976503
-2.85401703,-0.025540071,-0.248089616,-0.605310332,-3.122680806,-1.554042547,-0.329557178,0.539775501,-2.932870534,0.105734334,-0.329557178,-0.634003738,-2.861528264,0.554443281,-0.329557178,-0.699452322
-2.942003067,0.059922835,-0.248089616,-0.518995513,-3.449645797,-1.343905482,-0.329557178,1.253050271,-3.383495397,0.257970991,-0.329557178,-0.56299532,-3.121998195,0.515365378,-0.329557178,-0.686906092
-3.277600083,0.182238532,-0.248089616,-0.017705604,-3.681493701,-0.883304471,-0.329557178,0.99192511,-3.91205668,0.423889896,-0.329557178,-0.515318238,-3.512423016,0.771209908,-0.329557178,-0.735522733
2.239076366,-3.389814535,-0.165393078,1.503869727,2.034779106,-2.631693436,0.041194647,2.798771025,2.074983928,-2.756972956,0.041194647,3.312035528,2.261047046,-3.2076559,0.041194647,1.028790859
1.890497804,-2.829217392,-0.124044808,0.985980815,1.532772249,-1.191100611,0.082389295,2.499090471,1.739798724,-2.057792768,0.082389295,2.551231043,1.747389139,-1.924348452,0.082389295,1.800384004
0.777450394,-1.493229629,-0.124044808,-0.847655785,0.61198599,-0.475662859,0.123583942,-0.595856073,1.520639168,-2.197732721,0.123583942,1.861434975,1.469554546,-1.503478073,0.123583942,1.836454415
-0.171164094,-0.910698654,-0.082696539,-0.630762137,-0.382119692,-0.763781424,0.164778589,0.841208574,0.730727184,-1.098649869,0.164778589,0.372286995,0.65453573,-0.869925866,0.164778589,0.672791583
-0.488009987,-0.6603368,-0.082696539,-0.13832503,-0.504979265,-1.350221741,0.123583942,0.513487734,0.144153077,-0.622022701,0.123583942,-0.412863234,0.233862788,-0.472474997,0.123583942,0.257197715
-0.424063851,-0.690273517,-0.124044808,1.088894637,-0.547914062,-1.143728672,0,0.539775501,-0.02168156,-0.486585766,0,-0.024345744,0.048453009,-0.32501378,0,-0.294836405
-0.494260362,-0.736117203,-0.165393078,0.621909335,-0.715029502,-1.15806172,-0.123583942,0.320710769,-0.048051026,-0.654409795,-0.123583942,0.499087743,-0.195212411,-0.320248182,-0.123583942,-0.282290175
-1.01352222,-0.375888585,-0.206741347,0.31980747,-0.814770338,-0.717624149,-0.164778589,0.021030214,-0.358624729,-0.015847161,-0.164778589,0.110570252,-0.222099629,-0.083602204,-0.164778589,0.232105255
-1.115932198,-0.287659249,-0.206741347,0.466985302,-0.35834042,-0.82451468,-0.247167884,-0.513487734,0.052738931,-0.028663443,-0.247167884,-0.721242653,-0.147599628,0.120093068,-0.247167884,0.305814356
-0.735140168,-0.45749825,-0.206741347,-0.769087167,-0.170087849,-0.618264543,-0.247167884,-0.965637342,-0.002343952,0.062262888,-0.247167884,-0.523433486,-0.042291354,0.137113061,-0.247167884,-1.005266678
-0.475509239,-0.569637439,-0.248089616,-0.890813194,-0.153574466,-0.394523229,-0.288362531,-0.035050357,-0.213299675,0.063302046,-0.288362531,-0.491986901,-0.181768801,0.4184195,-0.288362531,-0.944103807
-0.399062354,-0.680689816,-0.248089616,-0.864254788,0.072989155,-0.683370593,-0.329557178,-1.144394164,-0.240255129,0.09863342,-0.329557178,-0.388517491,-0.175046997,0.320792822,-0.329557178,-0.233673534
2.093394567,-2.722512261,-0.165393078,1.763920784,1.705832508,-1.810336886,-0.082389295,2.553418525,1.773786035,-2.757319342,-0.082389295,1.877665471,1.875103428,-2.682759325,-0.082389295,1.899185565
1.562112758,-2.321874014,-0.165393078,1.14975765,0.834586398,-0.395737894,-0.123583942,-0.45915968,1.259874455,-1.563153527,-0.123583942,1.212215147,1.12954326,-1.475837605,-0.123583942,1.739221133
1.064967608,-1.80455173,-0.206741347,1.244925271,0.19122498,-0.09887374,-0.164778589,-0.308443144,0.065630669,-0.548762057,-0.164778589,-0.618787648,0.720073325,-0.981577018,-0.164778589,0.550465841
-0.276939658,-0.681282622,-0.206741347,-0.129472228,-0.824678368,-0.392822698,-0.164778589,0.70451218,-0.496917925,-0.454198673,-0.164778589,-0.087238914,-0.092704889,-0.474925876,-0.164778589,-0.258765994
-0.60388231,-0.54434437,-0.206741347,1.780519788,-1.35706985,-0.704991632,-0.123583942,1.444074718,-0.3551088,-0.163753993,-0.123583942,0.094339756,-0.487050763,-0.166659768,-0.123583942,-0.600650761
-0.941883316,-0.428747145,-0.206741347,1.694204969,-1.612697025,-0.729042002,-0.123583942,0.951617199,-0.872536309,0.179341364,-0.123583942,0.094339756,-0.677501896,0.010075836,-0.123583942,-0.111347791
-1.090930701,-0.340122606,-0.206741347,-0.743635362,-1.540698674,-0.770583548,-0.123583942,1.335418611,-0.65396274,0.165485923,-0.123583942,0.293163329,-0.74079889,0.240186137,-0.123583942,-0.784139375
-1.412584574,0.07079095,-0.206741347,-0.432680694,-1.942964694,-0.708392695,-0.123583942,1.321398468,-0.816281449,0.275983064,-0.123583942,-0.452425068,-0.830983102,0.389553592,-0.123583942,-0.796685605
-0.955826458,-0.186388176,-0.206741347,-0.536701117,-2.167546708,-0.317027595,-0.164778589,0.746572609,-1.899773481,0.31599065,-0.164778589,-0.475756405,-1.106577094,0.429856935,-0.164778589,-1.042905368
-0.823126205,-0.184115752,-0.206741347,-0.59645753,-2.206518293,-0.169324317,-0.247167884,0.690492038,-2.134168728,0.578724448,-0.247167884,-0.500102149,-0.846107163,0.335498096,-0.247167884,-0.05018492
-1.386621482,0.175717663,-0.248089616,-0.657320543,-2.536125426,-0.008988522,-0.288362531,1.074293449,-2.264258091,0.552745497,-0.288362531,-0.412863234,-0.76992671,0.227114782,-0.288362531,-0.196034844
-1.868861893,0.213064459,-0.248089616,0.190335241,-2.573115405,0.05465993,-0.329557178,0.746572609,-1.500715572,0.553091883,-0.329557178,-0.554880072,-0.926768819,0.545184405,-0.329557178,-0.638289451
2.199170131,-2.655228747,-0.165393078,2.299515301,1.357730385,-2.19635746,-0.205973236,2.36064156,1.898015516,-2.946272918,-0.205973236,2.376753214,1.790520719,-2.333509076,-0.205973236,2.388488535
