S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
13.327,66.314,1.88,8.666,99.848,1.5,8.995,91.331,1.88,16.258,54.549,1.88
10.233,86.635,1.51,8.301,99.847,1.25,7.683,88.064,1.51,14.511,69.059,1.51
9.919,87.589,1.22,8.151,99.843,1.11,7.2,94.368,1.22,13.578,75.214,1.22
8.758,90.272,1.08,7.671,99.842,1.14,6.764,89.993,1.08,12.467,80.871,1.08
7.254,94.99,0.95,6.883,99.834,1.19,5.739,99.915,0.95,11.816,86.085,0.95
6.275,98.96,0.98,6.144,99.829,1.27,4.47,99.908,0.98,10.72,99.809,0.98
5.795,99.691,1.06,4.725,99.813,1.31,4.419,99.907,1.06,9.998,99.803,1.06
5.96,93.616,1.05,4.258,99.812,1.31,5.211,99.911,1.05,10.271,99.809,1.05
11.233,75.641,0.02,11.761,73.326,0.01,7.515,99.927,0.02,15.659,53.731,0.02
11.505,75.027,0.02,11.589,68.502,0.01,9.65,82.542,0.02,16.941,49.766,0.02
11.998,68.375,0.01,11.616,65.988,0.01,8.789,93.146,0.01,17.358,50.76,0.01
12.127,74.791,0.01,12.216,64.164,0.01,8.327,99.933,0.01,15.531,58.186,0.01
11.567,76.779,0.01,8.673,97.24,0,7.536,99.925,0.01,15.22,58.159,0.01
10.503,81.515,0.01,8.368,92.645,0,6.805,99.921,0.01,13.907,64.345,0.01
9.98,84.298,0.01,8.061,94.335,0,6.777,99.918,0.01,13.652,66.071,0.01
9.735,85.747,0,8.48,79.675,0,6.225,99.914,0,12.96,72.516,0
9.045,97.431,0,8.182,76.486,0,6.118,99.92,0,12.493,76.936,0
8.81,99.56,0,7.565,82.955,0,6.151,99.913,0,11.605,85.403,0
8.992,90.601,0,6.96,84.644,0,6.032,99.917,0,11.138,91.593,0
7.614,99.719,0,6.176,97.437,0,5.625,99.914,0,10.988,89.775,0
14.513,63.718,0,14.478,62.582,0,9.712,99.525,0,18.228,57.457,0
14.868,63.503,0,13.985,61.182,0,10.251,94.36,0,18.539,51.711,0
14.298,63.22,0,10.166,97.602,0,8.994,99.932,0,18.232,53.075,0
13.721,64.67,0,11.453,85.189,0,8.499,99.933,0,16.859,55.986,0
12.734,71.408,0,10.728,70.604,0,7.467,99.923,0,15.717,60.694,0
10.778,88.207,0,9.33,79.514,0,6.799,99.922,0,14.846,64.432,0
10.801,84.985,0,7.956,99.051,0,6.658,99.913,0,13.065,80.587,0
10.271,91.875,0,8.749,92.681,0,6.514,99.92,0,12.398,85.801,0
10.163,87.005,0,7.975,99.842,0,6.358,99.918,0,11.976,89.226,0
9.57,93.247,0,7.613,99.842,0,6.428,99.922,0,11.983,85.558,0
9.236,95.02,0,6.797,99.831,0,6.391,99.919,0,11.016,99.811,0
9.232,99.586,0,7.151,99.839,0,6.207,99.919,0,11.22,99.814,0
17.289,55.542,1.22,14.677,59.274,1.07,9.923,95.14,1.22,20.023,47.148,1.22
14.573,60.474,1.19,14.278,59.887,1.04,11.086,79.348,1.19,19.257,47.878,1.19
14.403,60.854,1.11,14.04,62.55,0.94,10.312,79.825,1.11,19.133,46.733,1.11
13.998,60.894,1.14,13.863,58.414,0.96,9.978,85.519,1.14,18.682,47.473,1.14
13.421,64.549,1.29,9.336,98.933,1.12,8.838,93.279,1.29,16.807,50.734,1.29
11.075,70.607,1.25,7.971,99.845,1.11,6.615,99.919,1.25,16.01,55.466,1.25
10.84,77.775,1.08,8.129,99.845,0.99,6.73,99.918,1.08,14.7,66.315,1.08
10.089,81.137,0.87,7.996,99.841,0.83,6.942,99.917,0.87,13.644,76.824,0.87
10.351,83.64,0.68,8.025,99.842,0.69,7.346,99.926,0.68,13.007,80.482,0.68
9.839,91.005,0.65,8.009,99.842,0.66,6.817,99.922,0.65,13.053,78.771,0.65
9.54,94.047,0.75,7.187,99.838,0.78,6.852,99.92,0.75,12.268,85.851,0.75
9.453,94.482,0.88,7.497,99.842,0.98,6.854,99.921,0.88,11.863,91.077,0.88
16.395,52.95,0.06,10.179,99.87,0.04,13.06,68.239,0.06,22.063,37.24,0.06
15.534,52.797,0.07,9.563,99.862,0.04,13.252,64.061,0.07,19.814,40.896,0.07
16.611,52.705,0.07,9.196,99.852,0.04,13.25,64.329,0.07,20.925,39.278,0.07
16.512,51.773,0.07,9.145,99.854,0.04,13.13,68.257,0.07,20.79,38.367,0.07
15.231,57.62,0.06,8.535,99.848,0.04,9.415,91.53,0.06,17.365,55.853,0.06
12.119,67.696,0.06,8.231,99.847,0.04,7.342,99.916,0.06,15.24,66.465,0.06
11.079,78.977,0.05,8.042,99.84,0.03,7.508,99.921,0.05,14.061,74.618,0.05
10.115,86.136,0.05,7.931,99.844,0.03,7.852,99.343,0.05,13.736,75.251,0.05
8.385,93.589,0.04,7.793,99.843,0.03,6.915,99.918,0.04,12.671,84.022,0.04
8.112,90.778,0.04,7.809,99.846,0.03,7.037,99.92,0.04,12.433,91.835,0.04
8.561,91.125,0.04,7.734,99.841,0.03,6.75,99.923,0.04,12.398,98.879,0.04
8.962,92.03,0.04,7.626,99.843,0.03,6.919,99.924,0.04,11.856,99.816,0.04
17.547,55.394,0.14,9.799,99.863,0.16,14.884,59.74,0.14,22.014,38.263,0.14
19.041,48.163,0.19,9.895,99.867,0.22,15.202,59.734,0.19,22.264,43.489,0.19
17.669,53.933,0.23,9.733,99.86,0.25,13.127,69.745,0.23,22.285,41.901,0.23
17.551,57.637,0.27,9.215,99.857,0.3,11.391,79.402,0.27,20.031,46.283,0.27
13.873,67.664,0.31,9.06,99.852,0.35,8.371,96.178,0.31,16.81,56.628,0.31
12.194,77.657,0.32,8.612,99.849,0.33,8.231,95.834,0.32,15.073,65.727,0.32
11.51,79.419,0.34,8.492,99.842,0.37,8.224,96.895,0.34,14.36,74.359,0.34
11.037,86.736,0.33,8.457,99.846,0.36,8.165,94.144,0.33,14.127,75.327,0.33
11.003,87.21,0.36,8.275,99.842,0.4,7.27,99.923,0.36,13.19,83.097,0.36
10.878,89.111,0.39,8.315,99.852,0.44,6.871,99.923,0.39,12.502,91.039,0.39
10.066,99.738,0.4,8.185,99.844,0.47,7.36,99.922,0.4,12.204,99.817,0.4
10.493,90.249,0.43,7.915,99.842,0.51,7.088,99.917,0.43,11.886,99.824,0.43
13.18,63.909,0.05,14.128,57.31,0.06,10.306,78.75,0.05,18.676,46.075,0.05
12.645,60.779,0.05,14.086,57.048,0.05,10.489,74.756,0.05,17.451,47.697,0.05
13.318,62.931,0.04,11.383,67.911,0.05,10.771,79.369,0.04,17.556,47.258,0.04
12.338,68.147,0.04,10.428,72.956,0.04,8.833,83.846,0.04,16.838,51.041,0.04
11.456,72.588,0.04,8.895,76.807,0.04,7.005,99.919,0.04,15.05,56.791,0.04
11.06,71.554,0.04,7.662,76.929,0.04,5.955,99.915,0.04,14.301,58.391,0.04
10.451,71.257,0.03,7.158,75.021,0.04,4.882,99.909,0.03,13.7,54.064,0.03
9.259,76.458,0.03,6.809,82.428,0.04,4.761,90.842,0.03,12.733,52.942,0.03
7.419,79.759,0.03,6.414,81.237,0.04,2.445,94.674,0.03,11.139,64.07,0.03
4.596,88.872,0.03,6.062,78.865,0.04,2.741,76.058,0.03,10.296,64.756,0.03
4.141,82.434,0.03,5.861,71.596,0.03,2.06,78.882,0.03,7.776,69.682,0.03
3.553,79.151,0.02,5.289,55.894,0.03,1.535,67.64,0.02,6.409,73.079,0.02
16.89,42.205,0.02,14.615,50.75,0.02,11.865,65.723,0.02,20.295,35.545,0.02
15.576,47.363,0.02,13.414,57.022,0.02,11.303,70.604,0.02,19.313,38.866,0.02
15.005,48.572,0.03,14.347,52.265,0.02,11.583,74.194,0.03,21.238,36.615,0.03
14.038,53.695,0.03,13.09,57.877,0.02,9.794,75.042,0.03,19.28,42.049,0.03
13.814,56.923,0.05,11.419,61.865,0.03,8.848,88.929,0.05,17.179,49.142,0.05
12.503,60.126,0.08,9.72,68.032,0.07,7.724,95.603,0.08,16.214,52.134,0.08
11.869,66.559,0.11,9.317,72.736,0.12,7.886,82.213,0.11,14.3,67.477,0.11
11.045,71.206,0.1,9.277,71.965,0.11,7.188,85.669,0.1,13.531,70.546,0.1
10.312,81.072,0.12,8.857,74.412,0.13,7.185,91.8,0.12,13.178,73.717,0.12
9.543,84.601,0.12,8.459,76.033,0.12,6.894,99.919,0.12,12.255,79.077,0.12
9.026,85.761,0.13,6.197,89.41,0.12,6.526,99.916,0.13,12.238,79.314,0.13
8.295,92.249,0.12,5.801,94.177,0.11,6.571,95.928,0.12,11.278,82.656,0.12
17.55,51.805,0.36,16.166,52.184,0.31,11.299,79.573,0.36,20.612,44.054,0.36
16.171,55.816,0.48,13.353,62.424,0.35,9.76,99.934,0.48,18.028,53.866,0.48
11.694,87.348,0.59,12.166,70.227,0.39,7.808,99.926,0.59,15.697,64.663,0.59
11.279,93.584,0.67,10.975,79.012,0.45,7.174,99.924,0.67,15.842,59.641,0.67
11.643,75.344,0.77,10.4,72.973,0.54,8.016,99.92,0.77,14.757,71.809,0.77
11.178,79.738,0.76,8.844,75.646,0.51,6.717,99.917,0.76,13.979,66.867,0.76
10.447,86.487,0.77,9.467,76.692,0.53,6.18,99.916,0.77,13.35,71.242,0.77
9.894,89.913,0.81,8.849,83.833,0.56,6.259,99.914,0.81,12.802,76.827,0.81
9.743,94.414,0.79,8.74,85.727,0.57,6.52,99.922,0.79,12.377,78.949,0.79
8.616,99.084,0.8,7.872,94.95,0.62,6.539,99.92,0.8,11.543,87.584,0.8
7.668,97.712,0.75,7.613,97.91,0.62,7.633,89.534,0.75,11.433,88.329,0.75
8.096,98.591,0.72,5.742,97.506,0.61,5.915,99.913,0.72,10.754,99.803,0.72
18.447,54.896,0.33,14.827,62.981,0.37,12.586,79.299,0.33,19.903,48.457,0.33
15.787,58.985,0.3,14.28,60.005,0.32,12.429,80.445,0.3,20.461,46.201,0.3
14.474,62.925,0.24,13.757,63.99,0.24,10.696,90.65,0.24,19.387,47.907,0.24
14.528,62.233,0.19,14.451,61.738,0.18,8.994,99.926,0.19,19.083,47.07,0.19
13.184,67.593,0.17,11.656,71.309,0.17,8.078,99.922,0.17,17.478,51.002,0.17
12.338,68.519,0.14,8.603,90.966,0.12,6.687,99.917,0.14,15.318,60.904,0.14
9.88,83.608,0.1,7.574,83.054,0.07,5.787,99.918,0.1,14.541,69.103,0.1
10.241,86.06,0.08,8.063,83.454,0.06,7.092,99.924,0.08,13.486,76.942,0.08
9.87,87.549,0.08,9.148,80.13,0.05,6.696,99.92,0.08,13.002,79.683,0.08
9.532,92.224,0.09,8.706,86.324,0.06,7.267,99.921,0.09,12.528,83.931,0.09
9.462,96.592,0.1,7.141,91.411,0.08,7.141,99.919,0.1,11.398,99.809,0.1
9.313,98.662,0.11,7.104,86.949,0.08,7.096,98.936,0.11,11.77,99.816,0.11
15.119,54.809,0.09,14.821,56.866,0.07,11.23,81.519,0.09,18.914,47.957,0.09
15.114,58.509,0.1,16.002,49.487,0.06,11.363,93.096,0.1,20.429,42.93,0.1
15.287,57.088,0.11,15.625,51.966,0.06,11.247,84.817,0.11,19.435,45.749,0.11
16.081,56.968,0.13,11.297,93.57,0.06,10.615,81.856,0.13,19.639,44.477,0.13
12.532,67.277,0.17,9.736,99.851,0.08,9.426,91.22,0.17,18.274,43.7,0.17
10.533,80.03,0.2,8.72,99.843,0.09,6.967,84.764,0.2,16.159,56.533,0.2
9.009,82.561,0.23,6.379,98.959,0.1,6.218,86.712,0.23,14.856,65.618,0.23
6.902,87.111,0.21,7.436,85.937,0.12,4.739,99.903,0.21,12.786,78.96,0.21
5.487,92.131,0.16,8.172,81.064,0.11,6.258,99.918,0.16,12.952,78.4,0.16
7.052,90.558,0.11,7.675,80.647,0.09,4.878,99.908,0.11,12.129,85.865,0.11
6.809,90.365,0.09,7.584,81.298,0.09,6.182,99.914,0.09,11.671,90.273,0.09
7.897,88.598,0.08,7.921,83.477,0.09,6.275,99.922,0.08,11.567,99.815,0.08
14.651,61.924,0.51,15.981,47.758,0.53,9.835,92.58,0.51,17.145,51.314,0.51
13.724,72.598,0.55,14.044,57.083,0.55,12.448,74.088,0.55,17.537,49.143,0.55
15.195,58.656,0.56,13.534,56.999,0.53,12.096,67.276,0.56,17.243,53.483,0.56
14.05,62.385,0.55,13.275,61.43,0.51,9.92,81.934,0.55,18.26,46.103,0.55
13.175,63.05,0.56,10.779,72.002,0.53,7.78,99.925,0.56,16.774,52.559,0.56
12.012,71.257,0.49,10.285,72.42,0.45,7.201,99.921,0.49,15.355,62.233,0.49
10.038,89.361,0.46,9.358,76.486,0.39,6.841,99.917,0.46,12.683,96.615,0.46
9.016,99.528,0.43,9.247,76.894,0.33,6.65,99.919,0.43,12.46,98.364,0.43
8.772,99.726,0.41,9.187,71.595,0.33,6.263,99.912,0.41,11.921,99.813,0.41
8.615,99.726,0.39,7.932,77.781,0.32,6.457,99.92,0.39,11.427,99.81,0.39
8.776,99.728,0.37,7.585,81.027,0.32,6.176,99.917,0.37,11.264,99.813,0.37
8.821,99.728,0.32,7.808,81.026,0.29,6.125,99.917,0.32,11.059,99.808,0.32
15.57,67.526,0.1,14.917,57.054,0.09,10.27,96.754,0.1,20.714,45.813,0.1
15.549,62.138,0.1,15.311,53.622,0.08,11.945,87.035,0.1,20.121,48.437,0.1
15.544,67.005,0.1,10.512,98.824,0.08,11.556,83.468,0.1,18.645,52.033,0.1
14.639,65.164,0.1,9.301,99.855,0.08,10.965,79.738,0.1,16.731,59.315,0.1
12.803,72.91,0.11,8.898,99.848,0.08,8.423,98.262,0.11,15.273,67.701,0.11
10.759,84.987,0.13,8.754,99.845,0.1,6.774,99.92,0.13,13.766,74.053,0.13
9.358,90.424,0.14,6.524,99.829,0.11,5.392,99.909,0.14,12.481,82.276,0.14
7.468,91.245,0.15,6.439,99.812,0.13,4.605,99.903,0.15,11.486,94.782,0.15
6.156,95.44,0.16,6.37,96.623,0.16,5.36,99.903,0.16,11.18,99.817,0.16
5.756,95.326,0.18,7.297,84.053,0.19,5.816,99.919,0.18,11.187,99.814,0.18
6.858,94.519,0.17,7.47,81.778,0.21,5.853,99.914,0.17,10.677,90.091,0.17
8.489,91.535,0.16,5.852,92.322,0.2,5.943,99.915,0.16,11.218,98.585,0.16
14.192,63.73,0.14,15.789,53.206,0.05,10.875,81.007,0.14,19.252,46.82,0.14
14.245,62.637,0.11,14.433,58.458,0.05,11.669,83.901,0.11,18.559,49.941,0.11
14.01,66.119,0.08,10.973,91.567,0.04,10.131,97.751,0.08,18.731,50.444,0.08
12.677,73.961,0.04,12.835,65.226,0.02,9.309,98.851,0.04,17.755,53.162,0.04
11.945,84.146,0.03,11.359,68.583,0.01,8.182,99.929,0.03,16.439,55.685,0.03
11.379,77.017,0.02,9.673,72.62,0.01,7.4,99.923,0.02,14.762,64.028,0.02
10.779,78.518,0.01,9.575,73.428,0.01,7.732,98.552,0.01,14.01,70.277,0.01
8.881,88.141,0.01,8.085,77.764,0,6.888,97.487,0.01,12.696,78.234,0.01
7.085,96.155,0.01,7.433,80.281,0,6.056,99.918,0.01,11.79,83.169,0.01
7.41,98.143,0.01,6.969,82.241,0,6.149,99.918,0.01,10.757,99.808,0.01
9.231,85.968,0.01,7.513,80.954,0,6.463,99.916,0.01,11.312,99.813,0.01
9.118,86.681,0.01,6.292,85.026,0,6.649,99.917,0.01,11.142,99.813,0.01
15.658,56.345,0.98,17.867,48.068,1.2,12.637,74.579,0.98,20.184,45.68,0.98
16.978,55.809,1.08,17.08,53.744,1.23,13.909,65.284,1.08,21.787,40.591,1.08
18.524,46.311,1.02,11.269,97.494,1.09,12.623,69.7,1.02,21.974,39.985,1.02
17.678,50.155,0.96,10.489,99.853,0.93,12.69,64.267,0.96,21.849,38.383,0.96
16.206,50.829,0.85,9.563,99.847,0.77,11.159,72.525,0.85,20.04,43.234,0.85
12.953,62.039,0.76,8.857,99.849,0.65,8,88.152,0.76,16.696,60.714,0.76
10.533,74.169,0.66,8.293,99.838,0.52,6.675,85.371,0.66,15.262,66.712,0.66
8.063,81.887,0.52,7.223,99.83,0.39,5.105,93.466,0.52,13.013,84.075,0.52
7.21,83.418,0.43,6.446,95.439,0.32,4.632,99.904,0.43,12.16,99.817,0.43
6.679,84.94,0.37,9.13,76.884,0.27,5.713,99.911,0.37,11.651,99.809,0.37
6.192,87.29,0.41,7.961,83.758,0.32,5.297,99.908,0.41,11.935,99.805,0.41
6.138,88.511,0.51,7.029,96.416,0.5,5.957,99.911,0.51,11.698,99.82,0.51
16.5,58.818,0.41,10.312,99.855,0.28,13.398,73.827,0.41,19.568,49.269,0.41
14.882,65.732,0.47,10.007,99.855,0.33,12.548,75.416,0.47,19.037,50.861,0.47
15.282,56.318,0.42,9.252,99.848,0.31,9.226,93.442,0.42,19.562,45.726,0.42
12.28,74.948,0.4,7.152,99.834,0.31,8.849,96.671,0.4,17.522,52.823,0.4
11.761,86.75,0.46,9.208,83.248,0.34,9.369,87.029,0.46,16.774,52.471,0.46
10.463,89.557,0.58,9.411,86.766,0.4,7.73,99.924,0.58,15.671,56.967,0.58
9.176,92.125,0.77,8.028,98.963,0.57,6.288,99.911,0.77,13.841,73.35,0.77
8.896,88.716,0.93,7.427,99.836,0.78,6.636,99.92,0.93,13.705,75.675,0.93
9.317,86.542,1.01,6.769,99.825,0.86,6.483,99.919,1.01,12.614,86.64,1.01
8.491,92.497,1.04,7.067,99.829,0.83,6.381,99.915,1.04,12.314,94.764,1.04
8.785,92.689,0.85,6.982,96.593,0.69,5.501,99.913,0.85,12.182,95.231,0.85
9.477,90.442,0.56,5.819,93.631,0.53,6.213,96.527,0.56,11.315,99.813,0.56
19.297,45.193,0.19,12.743,92.732,0.17,15.443,62.601,0.19,22.751,40.259,0.19
18.956,56.953,0.23,10.487,96.968,0.19,11.035,84.856,0.23,18.238,49.395,0.23
11.314,84.932,0.26,9.45,99.85,0.21,7.988,95.434,0.26,12.696,99.82,0.26
10.844,86.009,0.31,8.269,99.839,0.23,7.942,99.918,0.31,12.106,99.814,0.31
10.858,91.544,0.41,8.904,99.85,0.3,8.266,97.533,0.41,12.407,99.822,0.41
10.335,99.742,0.56,7.807,99.843,0.44,7.236,99.918,0.56,12.719,99.821,0.56
10.952,70.641,0.72,7.75,99.837,0.6,7.143,99.921,0.72,12.392,99.818,0.72
10.52,75.546,0.91,7.356,99.832,0.83,6.577,99.915,0.91,12.62,99.826,0.91
9.613,87.591,0.98,7.68,99.84,0.98,6.758,99.916,0.98,12.188,99.818,0.98
9.204,90.158,0.88,7.618,99.831,0.94,6.694,99.921,0.88,11.89,99.819,0.88
8.88,94.504,0.67,7.088,99.832,0.8,6.839,99.921,0.67,12.021,99.813,0.67
8.385,99.716,0.45,6.688,99.828,0.67,6.636,99.916,0.45,11.896,99.811,0.45
16.501,59.278,0.24,9.588,94.971,0.15,13.486,77.147,0.24,20.491,48.641,0.24
17.48,59.339,0.27,9.259,99.682,0.17,14.737,59.356,0.27,21.902,42.759,0.27
16.973,58.708,0.28,9.454,99.679,0.17,14.418,63.453,0.28,19.404,52.278,0.28
15.845,58.539,0.32,8.858,99.851,0.17,11.379,80.658,0.32,16.686,68.417,0.32
14.072,65.979,0.39,8.54,99.845,0.16,10.279,93.461,0.39,13.985,99.832,0.39
13.05,69.657,0.5,8.178,99.84,0.17,9.572,99.931,0.5,13.904,99.831,0.5
12.635,71.164,0.65,8.043,99.841,0.18,8.851,99.929,0.65,13.947,0,0.65
11.672,91.681,0.84,7.934,99.837,0.23,8.777,99.926,0.84,13.763,99.827,0.84
11.069,86.744,0.94,7.301,99.834,0.29,7.691,99.923,0.94,12.861,99.83,0.94
10.615,99.74,0.79,7.278,99.833,0.32,8.308,99.923,0.79,12.999,99.828,0.79
10.407,96.488,0.53,7.393,99.84,0.29,7.902,99.922,0.53,12.887,99.825,0.53
9.501,99.735,0.32,7.452,99.836,0.23,7.587,99.922,0.32,12.863,99.824,0.32
16.084,62.938,0.41,10.673,94.49,0.36,12.139,88.869,0.41,21.659,44.29,0.41
18.157,56.995,0.53,9.12,99.854,0.46,10.321,89.02,0.53,19.326,55.128,0.53
13.781,71.655,0.72,9.589,99.851,0.57,10.754,91.142,0.72,17.744,59.707,0.72
12.993,90.785,0.95,9.023,99.848,0.79,10.436,91.023,0.95,13.2,0,0.95
11.481,99.737,1.03,8.604,99.846,1.01,9.089,99.925,1.03,13.969,99.834,1.03
10.737,99.738,0.91,8.38,99.846,1.04,8.698,99.924,0.91,13.91,99.83,0.91
10.112,99.737,0.66,8.224,99.844,0.87,7.979,99.92,0.66,13.591,99.828,0.66
9.984,99.737,0.57,8.086,99.842,0.75,7.826,99.92,0.57,13.447,99.827,0.57
9.488,99.731,0.51,7.744,99.836,0.68,8.174,99.924,0.51,12.595,0,0.51
9.694,99.733,0.37,7.165,99.836,0.5,7.809,99.922,0.37,12.452,0,0.37
9.386,99.736,0.35,6.941,99.834,0.42,7.455,99.917,0.35,12.231,0,0.35
9.629,99.736,0.35,7.045,99.835,0.44,7.185,99.918,0.35,11.933,0,0.35
16.534,60.448,0.1,8.997,99.853,0.12,11.994,85.407,0.1,17.168,66.342,0.1
15.188,66.992,0.11,9.214,99.858,0.13,11.835,80.062,0.11,19.086,55.188,0.11
17.664,62.048,0.11,9.512,99.861,0.13,12.123,72.152,0.11,19.569,53.697,0.11
15.861,70.836,0.11,9.432,99.859,0.13,12.815,74.479,0.11,18.365,62.814,0.11
13.367,75.066,0.1,8.916,99.848,0.11,10.169,92.271,0.1,16.67,65.778,0.1
12.172,84.014,0.1,8.372,99.844,0.11,7.058,99.92,0.1,13.695,80.958,0.1
11.383,84.993,0.08,7.614,99.836,0.09,6.545,99.918,0.08,12.507,87.506,0.08
10.649,92.263,0.08,7.411,99.835,0.09,5.478,99.906,0.08,12.533,85.041,0.08
10.461,99.731,0.07,6.286,99.824,0.07,4.184,99.898,0.07,11.781,93.894,0.07
10.568,87.491,0.06,5.008,98.244,0.06,3.955,99.899,0.06,11.314,99.811,0.06
9.967,86.752,0.05,5.033,99.812,0.05,4.54,99.9,0.05,11.139,99.814,0.05
9.677,91.655,0.04,5.272,99.817,0.04,5.953,99.914,0.04,10.892,99.814,0.04
19.189,49.248,0.06,12.133,86.682,0.04,13.078,77.181,0.06,21.128,47.167,0.06
18.646,53.433,0.07,11.088,92.801,0.05,12.67,73.48,0.07,21.59,39.994,0.07
16.569,56.187,0.06,10.041,99.858,0.05,12.977,70.026,0.06,21.85,37.645,0.06
17.707,50.233,0.06,10.383,97.362,0.05,11.55,69.339,0.06,20.314,43.311,0.06
15.329,57.423,0.06,9.245,99.852,0.04,9.71,85.059,0.06,18.621,46.551,0.06
12.484,71.614,0.05,8.515,99.845,0.04,6.549,99.916,0.05,16.395,60.698,0.05
10.899,78.432,0.05,8.094,99.844,0.04,5.428,99.903,0.05,14.136,76.671,0.05
10.513,79.488,0.05,6.103,97.795,0.04,3.725,99.898,0.05,13.074,82.931,0.05
8.348,87.617,0.05,5.086,96.675,0.04,4.191,99.895,0.05,12.479,88.295,0.05
7.701,86.432,0.05,4.411,91.894,0.05,2.762,99.887,0.05,11.562,99.815,0.05
7.127,86.47,0.05,4.126,90.096,0.05,3.013,99.894,0.05,11.496,99.816,0.05
7.575,85.383,0.06,3.607,99.797,0.06,4.149,99.893,0.06,11.637,99.816,0.06
19.352,44.16,0.32,10.828,91.845,0.25,14.148,68.751,0.32,21.82,40.124,0.32
19.204,43.266,0.32,9.754,99.855,0.23,13.863,68.654,0.32,22.563,38.676,0.32
16.469,55.887,0.32,9.508,99.855,0.22,11.791,72.821,0.32,20.146,46.887,0.32
10.71,89.375,0.3,9.556,99.862,0.2,7.993,93.186,0.3,18.386,49.572,0.3
10.004,87.066,0.27,8.86,99.848,0.2,6.766,95.669,0.27,14.881,61.715,0.27
10.651,80.822,0.27,8.648,99.846,0.2,7.267,77.502,0.27,14.155,61.462,0.27
8.096,83.48,0.28,8.309,99.845,0.21,5.138,87.905,0.28,13.491,64.725,0.28
7.103,87.628,0.26,8.082,99.844,0.22,5.153,99.908,0.26,11.627,75.125,0.26
6.798,90.613,0.24,6.514,99.826,0.25,5.452,98.25,0.24,12.174,71.669,0.24
6.791,89.36,0.25,6.082,99.827,0.28,4.683,89.312,0.25,11.977,92.12,0.25
6.5,88.319,0.26,6.015,99.826,0.31,4.383,89.701,0.26,12.23,99.822,0.26
7.445,87.645,0.27,4.567,99.808,0.34,3.946,99.896,0.27,12.227,76.036,0.27
17.228,52.592,0.48,12.105,80.374,0.42,12.568,64.521,0.48,20.156,41.411,0.48
16.052,59.78,0.53,9.409,93.432,0.45,12.617,58.33,0.53,21.715,35.927,0.53
14.986,61.726,0.56,9.021,99.854,0.46,11.758,85.871,0.56,18.999,48.819,0.56
14.234,63.858,0.56,8.044,99.845,0.51,9.447,97.066,0.56,15.631,71.268,0.56
12.767,71.846,0.57,7.381,99.84,0.6,8.015,99.919,0.57,13.526,99.83,0.57
10.996,93.51,0.63,7.116,99.835,0.72,7.213,99.92,0.63,13.375,95.851,0.63
10.546,99.737,0.62,6.906,99.833,0.67,7.346,99.918,0.62,12.08,99.817,0.62
10.377,96.611,0.46,6.963,99.83,0.5,7.328,99.921,0.46,12.174,99.817,0.46
9.795,99.73,0.23,6.778,99.836,0.27,7.375,99.919,0.23,12.105,99.82,0.23
9.837,99.731,0.09,6.721,99.833,0.13,7.082,99.915,0.09,11.682,99.815,0.09
9.712,99.738,0.04,6.454,99.828,0.08,6.994,99.917,0.04,11.91,99.817,0.04
9.257,99.734,0.05,6.262,99.83,0.09,6.669,99.916,0.05,11.654,99.823,0.05
15.915,55.978,0.04,10.503,89.594,0.07,11.81,77.217,0.04,18.889,52.921,0.04
15.461,59.313,0.06,9.155,93.238,0.09,12.096,69.742,0.06,19.084,51.72,0.06
16.016,57.661,0.07,8.116,99.841,0.11,11.117,73.365,0.07,17.74,62.837,0.07
13.242,66.648,0.08,7.945,99.844,0.13,10.357,84.78,0.08,15.556,71.536,0.08
11.915,79.719,0.1,7.106,99.836,0.16,8.587,87.266,0.1,11.894,99.819,0.1
11.653,68.841,0.1,6.76,99.834,0.17,7.715,99.918,0.1,11.475,99.813,0.1
9.58,99.729,0.09,6.423,99.831,0.15,7.141,99.916,0.09,11.78,99.814,0.09
9.679,99.735,0.08,6.67,99.833,0.12,6.885,99.92,0.08,11.978,99.817,0.08
10.375,75.783,0.06,6.762,99.833,0.09,6.978,99.916,0.06,12.133,99.817,0.06
10.357,75.331,0.05,6.392,99.829,0.07,6.483,99.919,0.05,12.54,99.818,0.05
10.663,68.871,0.05,6.135,99.828,0.06,6.472,99.915,0.05,11.954,99.818,0.05
9.248,99.732,0.05,5.793,99.82,0.07,3.978,97.181,0.05,12.133,99.824,0.05
16.058,56.617,0.18,10.104,88.149,0.12,13.475,68.398,0.18,19.582,46.305,0.18
16.77,54.731,0.22,9.102,93.005,0.15,13.484,65.651,0.22,20.355,44.621,0.22
15.638,55.749,0.24,8.603,96.998,0.18,13.511,66.369,0.24,18.992,48.84,0.24
13.078,64.274,0.24,8.412,97.198,0.22,11.027,77.873,0.24,17.907,51.506,0.24
12.669,67.897,0.24,7.278,99.839,0.29,10.556,73.86,0.24,16.209,68.23,0.24
11.625,68.872,0.26,6.59,99.832,0.33,8.768,99.925,0.26,14.926,73.693,0.26
11.066,73.652,0.27,6.418,99.826,0.31,7.781,92.037,0.27,15.092,65.794,0.27
10.838,72.442,0.22,6.005,99.827,0.24,7.262,96.92,0.22,14.174,66.838,0.22
10.504,75.232,0.16,5.717,99.825,0.17,7.021,99.913,0.16,13.921,67.723,0.16
